,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.72,5.84,4.40,5.94,6.06,6.17,6.13,5.88,5.43,5.72
Days Sales Outstanding,63.82,62.55,83.01,61.45,60.21,59.13,59.56,62.12,67.18,63.86
Inventory Turnover,2.43,2.41,2.26,3.99,4.19,4.06,3.99,3.97,3.52,3.76
Days Inventory Outstanding,150.07,151.29,161.84,91.48,87.04,89.96,91.40,91.92,103.83,97.13
Accounts Payable Turnover,8.95,7.24,3.91,7.80,7.17,6.78,6.96,7.60,7.18,8.37
Accounts Payable Turnover Days,40.80,50.38,93.44,46.78,50.89,53.82,52.42,48.05,50.84,43.61
Cash Conversion Cycle,173.09,163.46,151.41,106.14,96.36,95.26,98.54,105.98,120.17,117.38
Inventory to Cash Days,-86.25,-88.74,-78.83,-30.03,-26.83,-30.83,-31.84,-29.80,-36.65,-33.27
Inventories,3499,3559,1604,1430,1475,1653,1653,1916,2453,2718
Raw Materials,920,910,374,319,347,363,377,460,591,738
Work In Process,1136,1126,142,122,116,203,185,196,300,293
Finished Goods,1443,1523,1088,989,1012,1087,1091,1260,1562,1687
Other Inventory,0,0,0,0,0,0,0,0,0,0
