,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.46,0.48,1.28,1.02,1.20,0.65,1.03,1.12,0.70,0.36
Current Ratio,1.69,1.71,2.05,2.40,2.57,2.09,2.32,2.52,2.09,1.69
Quick Ratio,0.96,0.95,1.58,1.64,1.84,1.28,1.62,1.74,1.34,0.94
CFO/Avg Current Liab,0.60,0.54,0.28,0.38,0.66,0.74,0.69,0.57,0.59,0.27
Common Equity/Total Assets,48.46,53.67,49.42,95.74,88.63,104.27,90.15,84.97,52.95,52.08
Long-Term Debt/Equity (%),95.76,93.26,44.39,33.56,38.49,44.43,67.23,72.05,193.74,266.12
Long-Term Debt/Capital (%),37.41,32.71,23.28,15.74,18.79,17.53,23.75,26.36,48.95,49.01
Long-Term Debt/Total Assets (%),31.41,29.35,18.76,17.88,20.51,22.20,29.24,31.41,52.72,55.46
Total Debt/Equity (%),108.01,114.09,73.55,33.60,38.53,44.49,75.34,77.97,200.75,291.99
Total Debt/Capital (%),42.19,40.02,38.57,15.76,18.81,17.55,26.62,28.53,50.72,53.78
Total Debt/Total Assets (%),35.43,35.90,31.08,17.90,20.52,22.23,32.77,33.99,54.62,60.85
CFO/Total Liabilities,18.40,18.10,13.60,22.35,22.98,26.79,20.46,16.54,9.11,5.41
CFO/CapEx,4.53,3.48,1.81,2.26,2.98,3.18,3.02,2.63,2.99,1.78
Altman's Z-Score,3.06,3.21,2.94,5.10,5.82,6.29,5.49,5.16,4.08,3.53
