,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,170910,182795,233715,215639,229234,265595,260174,274515,365817,394328
+ Sales & Services Revenue,170910,182795,233715,215639,229234,265595,260174,274515,365817,394328
- Cost of Revenue,106606,112258,140089,131376,141048,163756,161782,169559,212981,223546
+ Cost of Goods & Services,106606,112258,140089,131376,141048,163756,161782,169559,212981,223546
Gross Profit,64304,70537,93626,84263,88186,101839,98392,104956,152836,170782
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,15305,18034,22396,24239,26842,30941,34462,38668,43887,51345
"+ Selling, General & Admin",10830,11993,14329,14194,15261,16705,18245,19916,21973,25094
+ Research & Development,4475,6041,8067,10045,11581,14236,16217,18752,21914,26251
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),48999,52503,71230,60024,61344,70898,63930,66288,108949,119437
- Non-Operating (Income) Loss,-1156,-980,-1285,-1348,-2745,-2005,-1807,-803,-258,334
"+ Interest Expense, Net",-1480,-1411,-2188,-2543,-2878,-2446,-1385,-890,-198,106
+ Interest Expense,136,384,733,1456,2323,3240,3576,2873,2645,2931
- Interest Income,1616,1795,2921,3999,5201,5686,4961,3763,2843,2825
+ Other Non-Op (Income) Loss,324,431,903,1195,133,441,-422,87,-60,228
Pretax Income,50155,53483,72515,61372,64089,72903,65737,67091,109207,119103
- Income Tax Expense (Benefit),13118,13973,19121,15685,15738,13372,10481,9680,14527,19300
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,37037,39510,53394,45687,48351,59531,55256,57411,94680,99803
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,37037,39510,53394,45687,48351,59531,55256,57411,94680,99803
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",37037,39510,53394,45687,48351,59531,55256,57411,94680,99803
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",37037,39510,53394,45687,48351,59531,55256,57411,94680,99803
Basic Weighted Avg Shares,25909,24342,23014,21883,20869,19822,18471,17352,16701,16216
"Basic EPS, GAAP",1.43,1.62,2.32,2.09,2.32,3.00,2.99,3.31,5.67,6.15
Basic EPS from Cont Ops,1.43,1.62,2.32,2.09,2.32,3.00,2.99,3.31,5.67,6.15
Diluted Weighted Avg Shares,26087,24491,23172,22001,21007,20000,18596,17528,16865,16326
"Diluted EPS, GAAP",1.42,1.61,2.30,2.08,2.30,2.98,2.97,3.28,5.61,6.11
Diluted EPS from Cont Ops,1.42,1.61,2.30,2.08,2.30,2.98,2.97,3.28,5.61,6.11
EBITDA,55756,60449,82487,70529,71501,81801,76477,77344,120233,130541
EBITDA Margin (%),32.62,33.07,35.29,32.71,31.19,30.80,29.39,28.17,32.87,33.10
EBITA,48999,52503,71230,60024,61344,70898,63930,66288,108949,119437
EBIT,48999,52503,71230,60024,61344,70898,63930,66288,108949,119437
Gross Margin (%),37.62,38.59,40.06,39.08,38.47,38.34,37.82,38.23,41.78,43.31
Operating Margin (%),28.67,28.72,30.48,27.84,26.76,26.69,24.57,24.15,29.78,30.29
Profit Margin (%),21.67,21.61,22.85,21.19,21.09,22.41,21.24,20.91,25.88,25.31
Sales per Employee,2025000,1884485,2124682,1858957,1863691,2012083,1899080,1867449,2375435,2404439
Dividend per Share,0.41,0.46,0.50,0.56,0.61,0.69,0.76,0.81,0.87,0.92
Depreciation Expense,6757,7946,11257,10505,10157,10903,12547,11056,11284,11104
