,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,73286,68531,89378,106869,128645,131339,162819,143713,134836,135405
"+ Cash, Cash Equivalents & STI",40546,25077,41601,67155,74181,66301,100557,90943,62639,48304
+ Cash & Cash Equivalents,14259,13844,21120,20484,20289,25913,48844,38016,34940,23646
+ ST Investments,26287,11233,20481,46671,53892,40388,51713,52927,27699,24658
+ Accounts & Notes Receiv,20641,27219,30343,29299,35673,48995,45804,37445,51506,60932
"+ Accounts Receivable, Net",13102,17460,16849,15754,17874,23186,22926,16120,26278,28184
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",7539,9759,13494,13545,17799,25809,22878,21325,25228,32748
+ Inventories,1764,2111,2349,2132,4855,3956,4106,4061,6580,4946
+ Raw Materials,683,471,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,1081,1640,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,2349,2132,4855,3956,4106,4061,6580,4946
+ Other ST Assets,10335,14124,15085,8283,13936,12087,12352,11264,14111,21223
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,133714,163308,201101,214817,246674,234386,175697,180175,216166,217350
"+ Property, Plant & Equip, Net",16597,20624,22471,27010,33783,41304,37378,36766,39440,42117
"+ Property, Plant & Equip",28519,39015,49257,61245,75076,90403,95957,103526,109723,114457
- Accumulated Depreciation,11922,18391,26786,34235,41293,49099,58579,66760,70283,72340
+ LT Investments & Receivables,106215,130162,164065,170430,194714,170799,105341,100887,127877,120805
+ LT Investments,106215,130162,164065,170430,194714,170799,105341,100887,127877,120805
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,10902,12522,14565,17377,18177,22283,32978,42522,48849,54428
+ Total Intangible Assets,5756,8758,9009,8620,8015,0,0,0,0,0
+ Goodwill,1577,4616,5116,5414,5717,0,0,0,0,0
+ Other Intangible Assets,4179,4142,3893,3206,2298,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,5146,3764,5556,8757,10162,22283,32978,42522,48849,54428
Total Assets,207000,231839,290479,321686,375319,365725,338516,323888,351002,352755
+ Payables & Accruals,36223,37885,60671,59321,74793,55888,46236,42296,54763,64115
+ Accounts Payable,22367,30196,35490,37294,49049,55888,46236,42296,54763,64115
+ Accrued Taxes,1200,1209,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,12656,6480,25181,22027,25744,0,0,0,0,0
+ ST Debt,0,6308,10999,11605,18473,20748,16240,13769,15613,21110
+ ST Borrowings,0,6308,10999,11605,18473,20748,16240,13769,15613,21110
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,7435,19255,8940,8080,7548,40230,43242,49327,55105,68757
+ Deferred Revenue,7435,8491,8940,8080,7548,7543,5522,6643,7612,7912
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,10764,0,0,0,32687,37720,42684,47493,60845
Total Current Liabilities,43658,63448,80610,79006,100814,116866,105718,105392,125481,153982
+ LT Debt,16960,28987,53463,75427,97207,93735,91807,98667,109106,98959
+ LT Borrowings,16960,28987,53463,75427,97207,93735,91807,98667,109106,98959
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,22833,27857,37051,39004,43251,47977,50503,54490,53325,49142
+ Accrued Liabilities,2625,23290,3624,2930,2836,2797,0,0,0,0
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,20208,4567,33427,36074,40415,45180,50503,54490,53325,49142
Total Noncurrent Liabilities,39793,56844,90514,114431,140458,141712,142310,153157,162431,148101
Total Liabilities,83451,120292,171124,193437,241272,258578,248028,258549,287912,302083
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,19764,23313,27416,31251,35867,40201,45174,50779,57365,64849
+ Common Stock,19764,23313,27416,31251,35867,40201,45174,50779,57365,64849
+ Additional Paid in Capital,0,0,0,0,0,0,0,0,0,0
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,104256,87152,92284,96364,98330,70400,45898,14966,5562,-3068
+ Other Equity,-471,1082,-345,634,-150,-3454,-584,-406,163,-11109
Equity Before Minority Interest,123549,111547,119355,128249,134047,107147,90488,65339,63090,50672
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,123549,111547,119355,128249,134047,107147,90488,65339,63090,50672
Total Liabilities & Equity,207000,231839,290479,321686,375319,365725,338516,323888,351002,352755
Shares Outstanding,25178,23465,22315,21345,20505,19020,17773,16977,16427,15943
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,2701,21451,43342,66548,95391,88570,59203,74420,89779,96423
Net Debt to Equity,2.19,19.23,36.31,51.89,71.16,82.66,65.43,113.90,142.30,190.29
Tangible Common Equity Ratio,59,46,39,38,34,29,27,20,18,14
Current Ratio,1.68,1.08,1.11,1.35,1.28,1.12,1.54,1.36,1.07,0.88
Cash Conversion Cycle,-43.83,-48.38,-52.83,-67.46,-73.79,-79.56,-73.66,-60.57,-51.93,-63.15
Number of Employees,84400,97000,110000,116000,123000,132000,137000,147000,154000,164000
