,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,97.77,23.40,10.83,20.62,0,8.71,10.61,10.01,10.29,13.73
Price/Earnings Average,80.49,20.17,10.80,18.87,-6.05,10.12,9.58,9.03,9.55,12.57
Price/Earnings High,99.14,23.51,12.59,21.12,-6.81,11.78,10.97,12.80,11.64,13.94
Price/Earnings Low,61.06,17.69,9.55,15.81,-5.38,8.07,7.48,3.98,7.07,10.89
Price/Book Value,0.55,0.62,0.58,1.36,0.89,0.62,0.76,0.55,1.47,0.70
Price/Book Value Average,0.46,0.53,0.58,1.24,0.83,0.72,0.69,0.50,1.36,0.64
Price/Book Value High,0.56,0.62,0.67,1.39,0.93,0.84,0.79,0.71,1.66,0.71
Price/Book Value Low,0.35,0.47,0.51,1.04,0.74,0.57,0.54,0.22,1.01,0.55
Price/Tangible Book Value,0.89,0.98,1.03,1.09,1.74,1.45,1.68,1.12,1.57,2.25
Price/Tangible Book Value Average,0.73,0.85,1.03,1.00,1.61,1.69,1.52,1.01,1.46,2.06
Price/Tangible Book Value High,0.91,0.99,1.19,1.12,1.81,1.97,1.74,1.43,1.78,2.29
Price/Tangible Book Value Low,0.56,0.74,0.91,0.84,1.43,1.35,1.19,0.44,1.08,1.79
Price/Sales,0.66,1.00,0.99,1.01,1.21,0.83,1.06,0.84,1.08,1.10
Price/Sales Average,0.54,0.86,0.99,0.92,1.12,0.96,0.95,0.75,1.00,1.01
Price/Sales High,0.67,1.01,1.15,1.03,1.26,1.12,1.09,1.07,1.22,1.12
Price/Sales Low,0.41,0.76,0.87,0.77,0.99,0.77,0.74,0.33,0.74,0.87
Price/Cash Flow,13.12,9.90,6.61,8.94,9.36,5.52,6.28,4.44,5.90,6.15
Price/Cash Flow Average,10.80,8.54,6.59,8.18,8.66,6.41,5.67,4.00,5.47,5.62
Price/Cash Flow High,13.30,9.95,7.68,9.16,9.75,7.46,6.49,5.68,6.67,6.24
Price/Cash Flow Low,8.19,7.49,5.83,6.86,7.71,5.11,4.42,1.76,4.05,4.88
Price/Free Cash Flow,13.67,9.69,6.09,8.21,8.56,5.37,6.16,4.34,5.79,5.97
Price/Free Cash Flow Average,11.25,8.35,6.07,7.52,7.92,6.25,5.56,3.91,5.38,5.47
Price/Free Cash Flow High,13.86,9.74,7.07,8.42,8.91,7.27,6.37,5.55,6.55,6.06
Price/Free Cash Flow Low,8.54,7.33,5.37,6.30,7.05,4.98,4.34,1.72,3.98,4.74
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/Sales Average,0.76,1.14,1.22,1.12,1.38,1.22,1.19,0.98,1.19,1.18
EV/Sales High,0.89,1.28,1.38,1.23,1.52,1.38,1.33,1.29,1.40,1.28
EV/Sales Low,0.63,1.04,1.11,0.97,1.26,1.03,0.98,0.55,0.94,1.05
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBITDA Average,99.09,76.72,60.28,51.45,58.62,49.59,54.75,35.65,39.06,42.13
EV/EBITDA High,115.68,86.00,68.05,56.35,64.49,56.00,61.11,47.18,45.96,45.95
EV/EBITDA Low,81.81,69.83,54.80,44.81,53.53,41.65,45.18,20.21,30.84,37.48
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,36.25,42.27,43.84,47.65,56.28,43.77,60.69,47.94,69.12,75.83
High Price,36.76,42.47,50.95,48.82,58.61,59.20,62.75,61.32,78.17,76.97
Low Price,22.64,31.96,38.65,36.54,46.35,40.54,42.77,19.04,47.47,60.17
Enterprise Value,-45601,-41664,-39633,-38355,-15345,-19324,-18250,-26597,-18321,-11733
Enterprise Value Average,18728,21174,22485,20476,23389,23160,24691,20033,26558,26331
Enterprise Value High,21863,23735,25384,22426,25732,26153,27560,26518,31254,28716
Enterprise Value Low,15462,19274,20441,17834,21357,19451,20376,11361,20972,23422
