,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,438255,411939,268882,226094,237162,290212,264938,181502,285640,398675
+ Sales & Services Revenue,438255,411939,268882,226094,237162,290212,264938,181502,285640,398675
- Cost of Revenue,332452,313470,206316,179496,182238,211599,199625,170447,211806,295608
+ Cost of Goods & Services,332452,313470,206316,179496,182238,211599,199625,170447,211806,295608
Gross Profit,88384,80635,53172,39112,54924,67733,55958,8127,64886,103067
+ Other Operating Income,88384,80635,-215710,-186982,0,-222479,-252172,-173375,-220754,0
- Operating Expenses,380544,360309,246916,218125,42850,259259,43192,210385,254406,39521
"+ Selling, General & Admin",12877,12598,11501,10799,10956,11480,11398,10168,9574,10577
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,367667,347711,235415,207326,31894,247779,31794,200217,244832,28944
Operating Income (Loss),-380544,-360309,21966,7969,12074,30953,264938,-28883,31234,63546
- Non-Operating (Income) Loss,-438255,-411939,0,0,-6600,0,244882,0,0,-14207
"+ Interest Expense, Net",9,286,311,453,601,766,830,1158,947,798
+ Interest Expense,9,286,311,453,601,766,830,1158,947,798
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-438264,-412225,-311,-453,-7201,-766,244052,-1158,-947,-15005
Pretax Income,57711,51630,21966,7969,18674,30953,20056,-28883,31234,77753
- Income Tax Expense (Benefit),24263,18015,5415,-406,-1174,9532,5282,-5632,7636,20176
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,33448,33615,16551,8375,19848,21421,14774,-23251,23598,57577
- Net Extraordinary Losses (Gains),1736,2190,802,1070,276,1162,868,-1622,1116,3674
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,1736,2190,802,1070,276,1162,868,-1622,1116,3674
Income (Loss) Incl. MI,31712,31425,15749,7305,19572,20259,13906,-21629,22482,53903
- Minority Interest,-868,-1095,-401,-535,-138,-581,-434,811,-558,-1837
"Net Income, GAAP",32580,32520,16150,7840,19710,20840,14340,-22440,23040,55740
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",32580,32520,16150,7840,19710,20840,14340,-22440,23040,55740
Basic Weighted Avg Shares,4421,4279,4195,4170,4257,4270,4268,4274,4275,4204
"Basic EPS, GAAP",7.37,7.60,3.85,1.88,4.63,4.88,3.36,-5.25,5.39,13.26
Basic EPS from Cont Ops,7.57,7.86,3.95,2.01,4.66,5.02,3.46,-5.44,5.52,13.70
Diluted Weighted Avg Shares,4421,4282,4196,4177,4257,4270,4270,4274,4275,4205
"Diluted EPS, GAAP",7.37,7.59,3.85,1.88,4.63,4.88,3.36,-5.25,5.39,13.26
Diluted EPS from Cont Ops,7.57,7.85,3.94,2.01,4.66,5.02,3.46,-5.44,5.52,13.69
EBITDA,-363362,-343012,40014,30277,31967,49698,283936,17126,51841,87586
EBITDA Margin (%),-82.91,-83.27,14.88,13.39,13.48,17.12,107.17,9.44,18.15,21.97
EBITA,-380544,-360309,21966,7969,12074,30953,264938,-28883,31234,63546
EBIT,-380544,-360309,21966,7969,12074,30953,264938,-28883,31234,63546
Gross Margin (%),24.14,23.90,23.27,20.61,23.16,27.09,24.65,6.09,25.85,25.85
Operating Margin (%),-86.83,-87.47,8.17,3.52,5.09,10.67,100.00,-15.91,10.93,15.94
Profit Margin (%),7.43,7.89,6.01,3.47,8.31,7.18,5.41,-12.36,8.07,13.98
Sales per Employee,5843400,5470637,3658259,3179944,3407500,4087493,3537223,2520861,4533968,6399278
Dividend per Share,2.46,2.70,2.88,2.99,3.05,3.23,3.43,3.48,3.49,3.55
Depreciation Expense,17182,17297,18048,22308,19893,18745,18998,46009,20607,24040
