,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,2357,2533,2965,2955,2912,3345,3484,3167,3257,3390
+ Depreciation & Amortization,556,496,482,454,441,763,829,878,890,884
+ Non-Cash Items,440,107,301,425,710,-135,262,-22,-557,-375
+ Stock-Based Compensation,120,128,110,100,123,140,133,128,126,165
+ Deferred Income Taxes,104,136,167,376,401,-3,92,-127,-66,-178
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,216,-157,24,-51,186,-272,37,-23,-617,-362
+ Chg in Non-Cash Work Cap,-247,592,-1249,-1636,-184,-825,-1594,-165,681,680
+ (Inc) Dec in Accts Receiv,-205,330,604,-161,-1182,-383,-1127,255,-272,-210
+ (Inc) Dec in Inventories,-23,-22,75,-1187,-182,-591,-376,502,405,-980
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-223,-161,-89,567,657,-197,6,-215,194,-212
+ Inc (Dec) in Other,204,445,-1839,-855,523,346,-97,-707,354,2082
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,3106,3728,2499,2198,3879,3148,2981,3858,4271,4579
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-436,-521,-569,-392,-428,-690,-987,-967,-887,-1114
+ Acq of Fixed Prod Assets,-436,-521,-569,-392,-428,-690,-987,-967,-887,-1114
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-22,-497,505,0,0,0,0,0,0,0
+ Dec in LT Investment,113,139,628,0,0,0,0,0,0,0
+ Inc in LT Investment,-135,-636,-123,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-1,0,-5,-58,-399,-10099,-19,-203,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-1,0,-5,-58,-399,-10099,-19,-203,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,92,-84,269,24,36,555,12,196,5,-375
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-367,-1102,200,-426,-791,-10234,-994,-974,-882,-1489
+ Dividends Paid,-591,-822,-873,-911,-986,-1075,-1152,-1240,-1315,-1369
+ Net Cash From Debt,0,0,-500,492,85,8312,-1700,1019,-1497,-1000
+ Cash From Debt,0,0,0,992,985,8312,0,4380,3500,0
+ Repayments of Debt,0,0,-500,-500,-900,0,-1700,-3361,-4997,-1000
+ Cash (Repurchase) of Equity,-740,-3382,-3233,-1996,-1558,-1769,-231,-587,-1828,-1229
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-740,-3382,-3233,-1996,-1558,-1769,-231,-587,-1828,-1229
+ Other Financing Activities,606,629,347,246,60,-382,1086,-95,50,127
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-725,-3575,-4259,-2169,-2399,5086,-1997,-903,-4590,-3471
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,2014,-949,-1560,-397,689,-2000,-10,1981,-1201,-381
EBITDA,4241,4385,4660,4763,4618,5220,5477,5011,5053,5095
EBITDA Margin (%),13.59,14.21,14.81,15.19,14.91,14.42,13.92,13.21,13.14,12.93
Net Cash Paid for Acquisitions,1,0,5,58,399,10099,19,203,0,0
Free Cash Flow,2670,3207,1930,1806,3451,2458,1994,2891,3384,3465
Free Cash Flow to Firm,2729,3267,1990,1872,3525,2751,2375,3295,3746,3793
Free Cash Flow to Equity,2670,3207,1430,2298,3536,10770,294,3910,1887,2465
Free Cash Flow per Basic Share,7.61,9.57,6.01,5.93,11.53,8.32,6.92,10.08,12.07,12.59
Price/Free Cash Flow,9.49,11.22,14.83,20.69,14.39,12.11,12.90,8.85,11.35,12.12
Cash Flow to Net Income,1.32,1.47,0.84,0.74,1.33,0.94,0.86,1.22,1.31,1.35
