,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,471,529,471,489,483,634,783,833,868,909
"+ Cash, Cash Equivalents & STI",242,294,273,328,330,286,297,304,327,272
+ Cash & Cash Equivalents,242,294,273,278,280,260,270,275,327,272
+ ST Investments,0,0,0,50,50,26,28,28,0,0
+ Accounts & Notes Receiv,229,236,197,161,152,129,373,415,541,637
"+ Accounts Receivable, Net",229,236,197,161,152,129,373,415,541,637
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,0,0,0,0,0,219,112,115,0,0
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1345,1671,1739,1863,1878,1695,1882,2549,3649,3779
"+ Property, Plant & Equip, Net",65,68,65,67,64,81,106,251,-125,-156
"+ Property, Plant & Equip",272,287,303,332,355,393,440,610,253,236
- Accumulated Depreciation,208,219,238,265,292,312,335,359,378,392
+ LT Investments & Receivables,0,0,0,31,32,30,30,31,0,0
+ LT Investments,0,0,0,31,32,30,30,31,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1281,1603,1674,1765,1782,1585,1747,2267,3775,3934
+ Total Intangible Assets,1042,1349,1360,1480,1441,1383,1408,1863,2571,2736
+ Goodwill,769,1013,1069,1170,1183,1182,1238,1626,2192,2354
+ Other Intangible Assets,273,337,291,310,258,200,170,238,379,383
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,238,253,314,285,342,202,339,404,1204,1198
Total Assets,1816,2200,2210,2352,2360,2329,2665,3383,4517,4687
+ Payables & Accruals,73,87,115,108,122,146,164,128,152,162
+ Accounts Payable,66,20,13,18,35,53,42,25,33,40
+ Accrued Taxes,7,9,4,6,6,18,17,7,5,5
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,58,98,84,81,74,104,96,113,117
+ ST Debt,15,25,50,0,0,0,0,35,28,22
+ ST Borrowings,15,25,50,0,0,0,0,0,0,0
+ ST Finance Leases,0,0,0,0,0,0,0,35,28,22
+ Other ST Liabilities,249,271,222,546,557,589,474,518,600,608
+ Deferred Revenue,337,383,387,400,446,488,386,417,482,504
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,1,1,2,0,0,0,0,0,0,0
+ Misc ST Liabilities,-89,-113,-167,146,111,102,89,101,118,104
Total Current Liabilities,337,383,387,655,679,735,638,681,779,792
+ LT Debt,258,612,668,758,712,643,669,1186,1648,1540
+ LT Borrowings,258,612,668,758,712,643,669,1005,1439,1351
+ LT Finance Leases,0,0,0,0,0,0,0,180,209,190
+ Other LT Liabilities,295,352,280,751,763,76,155,78,830,851
+ Accrued Liabilities,52,50,61,414,459,17,53,22,498,520
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,243,302,219,338,304,58,102,56,333,331
Total Noncurrent Liabilities,553,964,948,1510,1475,719,824,1264,2479,2391
Total Liabilities,890,1346,1335,1510,1475,1454,1463,1944,2479,2391
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1788,1598,1555,1600,1610,1560,1504,1604,1720,1722
+ Common Stock,1,1,1,1,1,1,1,1,1,1
+ Additional Paid in Capital,1787,1597,1553,1599,1609,1558,1503,1603,1719,1721
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,-810,-650,-603,-657,-651,-599,-191,-62,415,728
+ Other Equity,-51,-94,-92,-100,-74,-86,-111,-103,-96,-153
Equity Before Minority Interest,926,854,875,843,885,875,1202,1438,2038,2296
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,926,854,875,843,885,875,1202,1438,2038,2296
Total Liabilities & Equity,1816,2200,2210,2352,2360,2329,2665,3383,4517,4687
Shares Outstanding,118,115,114,115,115,118,115,116,117,117
Capital Leases - Total,0,0,0,0,0,0,0,215,237,212
Net Debt,31,343,445,480,432,383,400,730,1113,1078
Net Debt to Equity,3.37,40.20,50.84,56.98,48.84,43.83,33.24,50.75,54.60,46.97
Tangible Common Equity Ratio,-15,-58,-57,-73,-60,-54,-16,-28,-27,-23
Current Ratio,1.40,1.38,1.22,0.75,0.71,0.86,1.23,1.22,1.11,1.15
Cash Conversion Cycle,22.36,20.60,44.87,39.80,19.68,-8.20,19.17,61.83,67.91,76.39
Number of Employees,6000,6444,5982,5800,6041,6110,6055,6243,6709,6503
