,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,573,553,527,480,486,468,457,459,414,381
Diluted Weighted Avg Shares,588,572,548,510,489,483,470,459,444,393
Basic Weighted Avg Shares,580,563,542,505,484,480,468,458,443,392
Revenue per Share,38.61,39.58,43.21,50.51,56.25,57.22,61.15,62.30,68.78,87.42
EBITDA per Share,3.56,3.56,3.88,4.81,5.04,4.99,7.14,7.65,7.87,8.19
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",7.08,7.74,7.18,7.01,3.55,11.98,11.26,5.32,27.38,18.20
Basic EPS from Cont Ops,7.58,7.85,7.40,7.47,4.37,12.55,11.83,5.93,28.01,18.79
"Diluted EPS, GAAP",6.99,7.63,7.10,6.94,3.51,11.90,11.20,5.30,27.28,18.14
Diluted EPS from Cont Ops,7.47,7.73,7.32,7.40,4.33,12.47,11.77,5.92,27.90,18.72
Dividend per Share,1.05,1.32,1.80,2.03,2.16,2.16,2.21,1.62,3.21,3.01
Cash Flow per Share,17.22,16.52,18.69,23.48,29.29,27.04,35.58,36.48,27.82,35.25
Free Cash Flow per Basic Share,15.81,15.63,17.71,21.94,27.19,25.22,33.69,34.93,26.24,32.86
Cash & Equivalents per Share,83.38,84.48,89.23,105.61,106.47,126.86,202.86,307.11,282.72,282.64
Book Value per Share,35.64,43.33,51.30,62.00,63.24,76.72,88.37,87.36,123.26,149.98
Tangible Book Value per Share,48.48,56.15,62.22,68.71,70.43,79.37,94.97,99.25,111.75,99.14
