,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1119,1211,1817,2736,1117,2159,2273,2388,3057,3804
"+ Cash, Cash Equivalents & STI",153,237,911,1787,61,83,75,240,567,535
+ Cash & Cash Equivalents,153,237,911,1787,61,83,75,240,567,535
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,622,617,628,646,710,1150,1115,1048,1148,1484
"+ Accounts Receivable, Net",564,556,570,595,668,1150,1115,1048,1148,1484
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",58,61,58,51,42,0,0,0,0,0
+ Inventories,200,204,209,202,229,626,654,762,894,1314
+ Raw Materials,108,110,119,99,105,204,215,260,330,475
+ Work In Process,4,5,4,5,7,7,8,6,6,8
+ Finished Goods,122,126,123,130,149,415,447,520,577,858
+ Inventory Adjustments,-34,-37,-37,-32,-32,-13,-16,-24,-19,-27
+ Other Inventory,0,0,0,0,0,13,0,0,0,0
+ Other ST Assets,144,153,69,101,117,300,429,338,448,471
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,7082,7062,7052,7055,8905,46759,47245,47391,47541,48033
"+ Property, Plant & Equip, Net",1173,1141,1156,1138,1198,2310,2525,2857,3167,3372
"+ Property, Plant & Equip",2452,2542,2649,2722,2903,2986,3254,3877,4516,5023
- Accumulated Depreciation,1279,1401,1493,1584,1705,676,729,1020,1349,1651
+ LT Investments & Receivables,15,14,31,23,73,186,151,88,30,1000
+ LT Investments,15,14,31,23,73,186,151,88,30,1000
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,5894,5907,5865,5894,7634,44263,44569,44446,44344,43661
+ Total Intangible Assets,5682,5674,5651,5649,7342,43978,44289,44152,44038,43255
+ Goodwill,2988,2990,2988,2993,3561,20011,20172,20184,20182,20072
+ Other Intangible Assets,2694,2684,2663,2656,3781,23967,24117,23968,23856,23183
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,212,233,214,245,292,285,280,294,306,406
Total Assets,8201,8273,8869,9791,10022,48918,49518,49779,50598,51837
+ Payables & Accruals,304,299,304,307,499,3838,4436,4933,5568,6496
+ Accounts Payable,271,289,277,303,365,2300,3176,3740,4316,5206
+ Accrued Taxes,33,10,27,4,11,60,75,39,144,87
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,123,1478,1185,1154,1108,1203
+ ST Debt,66,3,507,10,79,1484,1593,2345,304,895
+ ST Borrowings,66,3,507,10,66,1458,1593,2345,304,895
+ ST Finance Leases,1,3,7,10,13,26,110,116,155,195
+ Other ST Liabilities,660,736,772,734,660,380,445,416,613,685
+ Deferred Revenue,65,64,64,64,64,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,595,672,708,670,596,380,445,416,613,685
Total Current Liabilities,1030,1038,1583,1051,1238,5702,6474,7694,6485,8076
+ LT Debt,2508,2588,2875,4468,4400,14506,12827,11143,11578,11072
+ LT Borrowings,2508,2588,2875,4468,4230,14201,12827,11143,11578,11072
+ LT Finance Leases,55,83,129,143,170,305,696,878,1229,1421
+ Other LT Liabilities,2386,2353,2228,2138,1933,6177,6960,7112,7563,7564
+ Accrued Liabilities,2073,2051,1968,1929,1717,5923,6030,5993,5986,5739
+ Pension Liabilities,82,101,96,41,19,30,29,38,40,37
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,231,201,164,168,197,224,901,1081,1537,1788
Total Noncurrent Liabilities,4894,4941,5103,6606,6333,20683,19787,18255,19141,18636
Total Liabilities,5924,5979,6686,7657,7571,26385,26261,25949,25626,26712
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,972,660,213,97,2,21485,21571,21691,21799,21458
+ Common Stock,2,2,2,2,2,14,14,14,14,14
+ Additional Paid in Capital,970,658,211,95,0,21471,21557,21677,21785,21444
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,1393,1771,2165,2266,2651,1178,1582,2061,3199,3539
+ Other Equity,-88,-137,-195,-229,-202,-130,104,77,-26,129
Equity Before Minority Interest,2277,2294,2183,2134,2451,22533,23257,23829,24972,25126
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,1,0,-1
Total Equity,2277,2294,2183,2134,2451,22533,23257,23830,24972,25125
Total Liabilities & Equity,8201,8273,8869,9791,10022,48918,49518,49779,50598,51837
Shares Outstanding,198,193,188,183,180,1406,1407,1407,1418,1408
Capital Leases - Total,56,86,136,153,183,331,806,994,1384,1616
Net Debt,2421,2354,2471,2691,4235,15576,14345,13248,11315,11432
Net Debt to Equity,106.32,102.62,113.19,126.10,172.79,69.13,61.68,55.59,45.31,45.50
Tangible Common Equity Ratio,-135,-130,-108,-85,-182,-434,-402,-361,-291,-211
Current Ratio,1.09,1.17,1.15,2.60,0.90,0.38,0.35,0.31,0.47,0.47
Cash Conversion Cycle,22.54,22.03,21.88,20.96,18.85,-34.50,-121.88,-156.54,-167.27,-148.90
Number of Employees,19000,19000,19000,20000,21000,25500,25500,27000,27500,28000
