,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,624,703,764,847,1076,589,1254,1325,2146,1436
+ Depreciation & Amortization,234,235,227,224,229,462,698,653,708,709
+ Non-Cash Items,145,47,6,-34,-222,105,156,312,-331,967
+ Stock-Based Compensation,37,48,44,45,36,35,64,85,88,52
+ Deferred Income Taxes,138,43,29,29,-201,-81,-23,-51,31,-289
+ Asset Impairment Charge,0,0,7,0,1,0,0,169,17,489
+ Other Non-Cash Adj,-30,-44,-74,-108,-58,151,115,109,-467,715
+ Chg in Non-Cash Work Cap,-137,37,-6,-98,-45,457,366,166,351,-275
+ (Inc) Dec in Accts Receiv,-22,-5,-25,-28,-38,82,-7,-5,-152,-398
+ (Inc) Dec in Inventories,-3,-8,-11,3,0,185,-24,-107,-133,-426
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-12,17,33,30,32,206,583,624,762,903
+ Inc (Dec) in Other,-100,33,-3,-103,-39,-16,-186,-346,-126,-354
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,866,1022,991,939,1038,1613,2474,2456,2874,2837
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,1,8,20,6,3,3,247,203,122,168
+ Disp of Fixed Prod Assets,1,8,20,6,3,3,247,203,122,168
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-184,-171,-180,-182,-208,-180,-365,-517,-455,-379
+ Acq of Fixed Prod Assets,-179,-170,-179,-180,-202,-180,-330,-461,-423,-353
+ Acq of Intangible Assets,-5,-1,-1,-2,-6,0,-35,-56,-32,-26
+ Net Change in LT Investment,0,0,-15,-1,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,-15,-1,0,0,0,0,0,0
+ Net Cash From Acq & Div,-10,-19,-20,-4,-1555,-18984,-24,-5,578,-912
+ Cash from Divestitures,0,0,0,17,4,169,0,0,578,50
+ Cash for Acq of Subs,-10,-19,-20,-21,-1559,-19153,-24,-5,0,-962
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-2,-3,1,-8,-3,30,-8,3,-35,-12
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-195,-185,-194,-189,-1763,-19131,-150,-316,210,-1135
+ Dividends Paid,-302,-317,-355,-386,-414,-232,-844,-846,-955,-1080
+ Net Cash From Debt,-185,-65,745,1050,-92,8842,-1324,243,-1775,-205
+ Cash From Debt,65,0,750,1950,482,14206,2167,3350,7556,4198
+ Repayments of Debt,-250,-65,-5,-900,-574,-5364,-3491,-3107,-9331,-4403
+ Cash (Repurchase) of Equity,-400,-400,-521,-519,-399,9000,0,29,140,-379
+ Increase in Capital Stock,0,0,0,0,0,9000,0,29,140,0
+ Decrease in Capital Stock,-400,-400,-521,-519,-399,0,0,0,0,-379
+ Other Financing Activities,7,35,17,-15,-2,-33,-196,-1416,-172,-64
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-880,-747,-114,130,-907,17577,-2364,-1990,-2762,-1728
Effect of Foreign Exchange Rates,-4,-6,-9,-4,3,-15,12,-6,-9,-7
Net Changes in Cash,-209,90,683,880,-1632,59,-40,150,322,-26
EBITDA,1280,1415,1525,1657,1617,1699,3076,3200,3602,3492
EBITDA Margin (%),21.34,23.12,24.28,25.73,24.17,22.83,27.66,27.54,28.40,24.84
Net Cash Paid for Acquisitions,10,19,20,4,1555,18984,24,5,-578,912
Free Cash Flow,682,851,811,757,830,1433,2109,1939,2419,2458
Free Cash Flow to Firm,0,922,886,854,981,1770,2593,2396,2802,3037
Free Cash Flow to Equity,503,795,1577,1815,747,10278,1067,2441,798,2447
Free Cash Flow per Basic Share,3.36,4.41,4.25,4.08,4.56,1.32,1.50,1.38,1.71,1.73
Price/Free Cash Flow,9.51,11.76,15.55,15.09,14.24,15.55,14.43,15.22,15.73,15.84
Cash Flow to Net Income,1.39,1.45,1.30,1.11,0.96,2.75,1.97,1.85,1.34,1.98
