,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,626,753,859,780,1372,1907,1273,-267,1099,2358
+ Depreciation & Amortization,127,148,139,168,290,284,403,478,295,282
+ Non-Cash Items,172,443,558,811,693,242,282,1456,-327,265
+ Stock-Based Compensation,116,109,113,212,181,184,187,201,182,192
+ Deferred Income Taxes,73,71,143,76,828,-239,-200,-478,-281,280
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-17,263,302,523,-316,297,295,1733,-228,-207
+ Chg in Non-Cash Work Cap,215,-120,-126,-177,81,-76,-273,-28,110,-542
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,215,-120,-126,-177,81,-76,-273,-28,110,-542
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1140,1224,1430,1582,2436,2357,1685,1639,1177,2363
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,435,673,218,1418,479,395,260,12,1
+ Disp of Fixed Prod Assets,0,435,673,218,1418,479,395,260,12,1
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-357,-476,-426,-279,-429,-556,-653,-135,-183,-332
+ Acq of Fixed Prod Assets,-296,-411,-305,-199,-240,-556,-653,-135,-183,-332
+ Acq of Intangible Assets,-61,-65,-121,-80,-189,0,0,0,0,0
+ Net Change in LT Investment,-65,0,114,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,121,0,0,0,0,0,0,0
+ Inc in LT Investment,-65,0,-7,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-77,180,408,-2274,1229,479,395,260,0,0
+ Cash from Divestitures,0,435,673,218,1418,479,395,260,0,0
+ Cash for Acq of Subs,-77,-255,-265,-2492,-189,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-20,-452,-402,-74,-1198,-454,-421,-350,-16,34
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-519,-313,367,-2409,1020,-52,-284,35,-187,-297
+ Dividends Paid,-196,-223,-253,-374,-482,-543,-612,-156,0,-321
+ Net Cash From Debt,249,622,325,2521,-285,1120,1513,-616,-381,179
+ Cash From Debt,656,629,650,2847,25,1517,2348,3561,1793,983
+ Repayments of Debt,-407,-7,-325,-326,-310,-397,-835,-4177,-2174,-804
+ Cash (Repurchase) of Equity,-635,-1332,-1877,-534,-3007,-2846,-2253,-150,2,-2566
+ Increase in Capital Stock,199,178,40,34,6,4,7,0,2,0
+ Decrease in Capital Stock,-834,-1510,-1917,-568,-3013,-2850,-2260,-150,0,-2566
+ Other Financing Activities,-1,0,0,-24,-157,-105,-156,-111,-84,-254
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-583,-933,-1805,1589,-3931,-2374,-1508,-1033,-463,-2962
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,38,-22,-8,762,-475,-69,-107,641,527,-896
EBITDA,1115,1307,1489,1922,2953,2671,2341,829,2053,3756
EBITDA Margin (%),8.72,9.47,10.28,11.26,14.44,12.91,11.16,7.84,14.82,18.08
Net Cash Paid for Acquisitions,77,-180,-408,2274,-1229,-479,-395,-260,0,0
Free Cash Flow,783,748,1004,1303,2007,1801,1032,1504,994,2031
Free Cash Flow to Firm,867,828,1118,1457,2148,2079,1346,0,1385,2336
Free Cash Flow to Equity,1093,1870,2123,4122,3329,3400,2940,1148,625,2211
Free Cash Flow per Basic Share,2.57,2.58,3.76,4.48,5.35,5.14,3.10,4.62,3.04,6.26
Price/Free Cash Flow,9.99,13.67,10.00,13.14,18.00,13.04,21.79,23.96,39.92,18.00
Cash Flow to Net Income,1.82,1.63,1.66,2.03,1.67,1.30,1.32,-6.14,1.07,1.00
