,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,3218,3364,2910,2842,2973,3094,3113,3275,4239,5144
"+ Cash, Cash Equivalents & STI",107,80,85,84,83,147,248,129,166,111
+ Cash & Cash Equivalents,107,80,85,84,83,147,248,129,166,111
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1431,1555,1379,1506,1561,1615,1550,1630,1880,2478
"+ Accounts Receivable, Net",744,827,725,776,797,860,837,916,1018,1373
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",687,728,655,730,764,755,713,714,862,1105
+ Inventories,577,597,609,604,610,548,544,535,631,803
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,577,597,609,604,610,548,544,535,631,803
+ Other ST Assets,1103,1133,837,647,719,784,771,981,1562,1752
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,30689,33594,36143,38313,40057,42893,47335,50682,53612,56044
"+ Property, Plant & Equip, Net",26122,28757,31206,32842,34329,36944,41155,44440,46748,49457
"+ Property, Plant & Equip",40573,43883,46861,49404,51624,55020,60596,64128,67171,70560
- Accumulated Depreciation,14451,15126,15655,16562,17295,18076,19441,19688,20423,21103
+ LT Investments & Receivables,1756,1833,1903,2092,2397,2317,2731,3096,3628,3234
+ LT Investments,1756,1833,1903,2092,2397,2317,2731,3096,3628,3234
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2811,3004,3034,3380,3331,3632,3449,3146,3236,3353
+ Total Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Goodwill,0,0,0,0,0,0,0,0,0,0
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2811,3004,3034,3380,3331,3632,3449,3146,3236,3353
Total Assets,33907,36958,39054,41155,43030,45987,50448,53957,57851,61188
+ Payables & Accruals,1939,1880,1728,1848,2048,2056,2164,2249,2436,2858
+ Accounts Payable,1261,1173,961,1045,1243,1237,1294,1237,1409,1804
+ Accrued Taxes,379,397,438,457,448,450,466,578,569,569
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,299,310,329,345,357,369,404,434,458,485
+ ST Debt,1040,1277,1503,648,1271,1444,1297,1219,1811,2181
+ ST Borrowings,1040,1277,1503,648,1271,1444,1297,1005,1606,1964
+ ST Finance Leases,0,0,0,0,0,0,194,214,205,217
+ Other ST Liabilities,676,907,827,752,769,960,1107,771,799,1039
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,676,907,827,752,769,960,1107,771,799,1039
Total Current Liabilities,3654,4065,4058,3247,4088,4460,4568,4239,5046,6078
+ LT Debt,10911,11500,12491,14195,14520,15803,18956,20989,22925,23851
+ LT Borrowings,10911,11500,12491,14195,14520,15803,17407,19645,21779,22813
+ LT Finance Leases,0,0,0,0,0,0,1549,1344,1146,1038
+ Other LT Liabilities,9776,11179,11904,12693,12967,13502,13685,14154,14268,14584
+ Accrued Liabilities,5686,6184,6591,7043,4096,4418,4761,4988,5143,4985
+ Pension Liabilities,769,937,941,1112,1042,994,785,666,306,390
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,3321,4059,4372,4538,7829,8090,8139,8500,8819,9209
Total Noncurrent Liabilities,20687,22679,24394,26887,27487,29305,32641,35143,37193,38435
Total Liabilities,24342,26743,28453,30134,31575,33765,37209,39382,42239,44513
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,6864,7102,7158,7150,7167,7453,7967,8748,9163,9529
+ Common Stock,1245,1264,1269,1268,1269,1285,1311,1344,1360,1374
