,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16798,23371,18170,23390,27070,30890,31494,29189,40047,42971
- Cash & Cash Equivalents,1609,1878,6502,635,898,1596,587,663,672,407
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,208,1525,1501,1775,2275,2306,2349,2283,402,0
+ Total Debt,20121,22272,26319,35913,35582,36528,37799,39333,34540,40050
Enterprise Value,35518,45290,39488,60443,64029,68128,71055,70142,74317,82614
Total Capital,47428,51416,58564,68512,70324,72716,75689,77724,72208,65555
Total Debt/Capital (%),42.42,43.32,44.94,52.42,50.60,50.23,49.94,50.61,47.83,61.09
Total Debt / EV,0.57,0.49,0.67,0.59,0.56,0.54,0.53,0.56,0.46,0.48
EV/Sales,1.43,1.65,1.34,1.93,1.91,1.89,2.06,2.12,4.14,4.33
EV/EBITDA,4.78,7.24,4.71,6.92,6.93,6.94,7.02,7.52,8.15,12.06
EV/EBIT,9.74,18.95,8.99,19.13,16.80,17.73,16.36,25.06,27.71,24.91
EV/Cash Flow to Firm,4.94,8.65,4.72,6.44,7.03,6.74,8.93,12.51,17.40,13.53
EV/Free Cash Flow to Firm,2.82,4.00,2.47,3.37,3.84,3.85,4.67,5.14,6.07,6.23
Diluted Market Cap,16856,23480,17637,23466,26676,30922,31526,29219,40088,42668
Diluted Enterprise Value,35576,45399,38955,60519,63635,68160,71087,70172,74358,82311
EV per Share,41.44,52.66,42.92,65.41,66.49,70.38,73.03,71.87,75.91,83.11
TTM Sales,24901,27429,29447,31360,33531,35985,34438,33039,17938,19078
TTM EBITDA,7425,6258,8378,8736,9238,9813,10122,9326,9116,6850
TTM Operating Income,3646,2390,4391,3160,3811,3842,4342,2799,2682,3317
TTM Cash Flow to Firm,7188,5237,8360,9382,9104,10114,7961,5609,4271,6107
TTM Free Cash Flow to Firm,12583,11314,15984,17935,16688,17708,15209,13657,12252,13254
