,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.44,43.93,0,36.84,0,0,50.89,0,45.73,14.50
Price/Earnings Average,17.75,41.38,-62.90,42.64,-10.05,-5.83,48.72,-5.84,35.13,20.63
Price/Earnings High,18.73,45.27,-71.79,52.22,-11.53,-6.65,59.64,-6.98,50.04,25.00
Price/Earnings Low,16.99,35.16,-55.25,33.49,-8.63,-4.94,40.17,-3.66,20.70,14.15
Price/Book Value,1471.13,42.84,89.40,41.76,-12.33,-4.19,-4.00,-2.12,-5.20,-3.91
Price/Book Value Average,1496.69,40.36,99.79,48.35,-11.59,-4.10,-3.83,-2.29,-3.99,-5.57
Price/Book Value High,1579.17,44.15,113.90,59.20,-13.31,-4.67,-4.69,-2.74,-5.69,-6.75
Price/Book Value Low,1432.54,34.29,87.66,37.97,-9.96,-3.47,-3.16,-1.44,-2.35,-3.82
Price/Tangible Book Value,1.14,1.23,1.23,1.11,1.60,3.49,2.88,2.66,6.53,6.87
Price/Tangible Book Value Average,1.16,1.16,1.38,1.29,1.50,3.42,2.76,2.88,5.01,9.78
Price/Tangible Book Value High,1.22,1.27,1.57,1.58,1.72,3.90,3.38,3.45,7.14,11.85
Price/Tangible Book Value Low,1.11,0.98,1.21,1.01,1.29,2.89,2.28,1.81,2.95,6.70
Price/Sales,0.99,1.21,0.97,0.79,0.97,1.00,0.78,0.76,1.61,0.87
Price/Sales Average,1.01,1.14,1.09,0.91,0.91,0.98,0.75,0.82,1.24,1.24
Price/Sales High,1.07,1.25,1.24,1.11,1.05,1.12,0.92,0.98,1.76,1.50
Price/Sales Low,0.97,0.97,0.95,0.71,0.79,0.83,0.62,0.52,0.73,0.85
Price/Cash Flow,17.62,12.19,10.10,6.85,16.01,11.93,8.50,8.78,12.20,6.67
Price/Cash Flow Average,17.92,11.48,11.28,7.93,15.05,11.68,8.14,9.51,9.37,9.49
Price/Cash Flow High,18.91,12.56,12.87,9.71,17.28,13.31,9.96,11.36,13.35,11.50
Price/Cash Flow Low,17.16,9.76,9.91,6.23,12.93,9.88,6.71,5.95,5.52,6.51
Price/Free Cash Flow,10.61,8.60,7.39,5.42,10.54,8.06,5.29,5.62,9.32,4.90
Price/Free Cash Flow Average,10.79,8.10,8.25,6.27,9.92,7.89,5.06,6.09,7.16,6.97
Price/Free Cash Flow High,11.39,8.86,9.42,7.68,11.38,8.99,6.20,7.27,10.20,8.45
Price/Free Cash Flow Low,10.33,6.88,7.25,4.92,8.52,6.67,4.17,3.81,4.22,4.78
EV/Sales,0.74,0.87,0.77,0.64,0.81,1.13,0.88,0.95,1.84,1.16
EV/Sales Average,0.76,0.80,0.88,0.76,0.75,1.10,0.85,1.01,1.47,1.53
EV/Sales High,0.81,0.91,1.04,0.97,0.89,1.24,1.02,1.17,1.99,1.79
EV/Sales Low,0.71,0.63,0.75,0.57,0.62,0.95,0.72,0.70,0.96,1.14
EV/EBITDA,9.57,9.66,7.80,6.29,7.44,9.48,7.13,8.44,13.53,7.23
EV/EBITDA Average,9.79,8.88,8.94,7.51,6.90,9.30,6.86,9.00,10.78,9.50
EV/EBITDA High,10.51,10.08,10.50,9.52,8.15,10.45,8.22,10.43,14.65,11.12
EV/EBITDA Low,9.23,6.97,7.61,5.58,5.72,8.03,5.80,6.26,7.04,7.10
EV/EBIT,47.03,38.76,20.63,15.71,15.09,16.93,15.16,23.18,29.06,12.30
EV/EBIT Average,48.12,35.62,23.67,18.75,14.01,16.62,14.59,24.71,23.15,16.16
EV/EBIT High,51.66,40.42,27.78,23.78,16.54,18.67,17.49,28.63,31.46,18.91
EV/EBIT Low,45.37,27.93,20.13,13.95,11.61,14.35,12.32,17.19,15.12,12.08
Last Price,15.25,17.98,14.45,11.23,13.60,15.50,13.49,11.65,25.56,15.32
High Price,16.37,18.53,18.41,15.92,14.68,17.29,15.81,15.07,27.97,26.42
Low Price,14.85,14.39,14.17,10.21,10.99,12.84,10.65,7.90,11.57,14.95
Enterprise Value,6584,7442,6643,5293,6581,10161,8871,8552,17230,12068
Enterprise Value Average,6737,6839,7620,6320,6110,9971,8535,9119,13729,15855
Enterprise Value High,7232,7760,8946,8014,7210,11204,10229,10564,18654,18554
Enterprise Value Low,6352,5363,6480,4701,5062,8610,7209,6345,8964,11851
