,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,579,579,582,580,582,583,585,589,591,584
Diluted Weighted Avg Shares,579,580,583,583,581,583,588,588,593,593
Basic Weighted Avg Shares,579,579,581,581,581,583,585,588,590,590
Revenue per Share,15.36,14.81,14.86,14.28,14.00,15.49,17.23,15.32,15.85,17.62
EBITDA per Share,1.19,1.33,1.47,1.45,1.52,1.84,2.13,1.72,2.16,2.83
Operating Income per Share,0.24,0.33,0.55,0.58,0.75,1.03,1.00,0.63,1.00,1.66
"Basic EPS, GAAP",0.87,0.41,-0.26,0.30,-1.27,-2.60,0.27,-2.16,0.56,1.06
Basic EPS from Cont Ops,0.95,0.51,-0.13,0.40,-1.11,-2.48,0.39,-2.63,0.66,1.29
"Diluted EPS, GAAP",0.87,0.41,-0.26,0.30,-1.27,-2.60,0.26,-2.16,0.56,1.05
Diluted EPS from Cont Ops,0.94,0.51,-0.13,0.40,-1.11,-2.48,0.39,-2.63,0.66,1.28
Dividend per Share,0.03,0.04,0.05,0.25,0.26,0.27,0.28,0.27,0.28,0.30
Cash Flow per Share,0.87,1.47,1.43,1.64,0.85,1.30,1.59,1.33,2.10,2.30
Free Cash Flow per Basic Share,0.29,0.86,0.90,1.20,0.41,0.67,0.61,0.58,1.43,1.45
Cash & Equivalents per Share,4.11,5.43,3.35,3.16,3.46,3.49,2.81,2.58,3.78,3.12
Book Value per Share,0.01,0.42,0.16,0.27,-1.10,-3.70,-3.37,-5.50,-4.92,-3.91
Tangible Book Value per Share,13.42,14.65,11.71,10.10,8.51,4.44,4.68,4.37,3.92,2.23
