,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8827,10411,8403,6515,7914,9037,7894,6857,15102,8953
- Cash & Cash Equivalents,2381,3145,1951,1832,2016,2034,1643,1517,2236,1822
+ Preferred Equity and Hybrid Capital,20,20,20,20,20,20,0,0,0,0
+ Minority/Non Controlling Interest,118,156,171,218,284,1186,1167,807,935,921
+ Total Debt,0,0,0,372,379,1952,1453,2405,3429,4016
Enterprise Value,6584,7442,6643,5293,6581,10161,8871,8552,17230,12068
Total Capital,144,419,285,766,41,1001,647,-23,1459,2650
Total Debt/Capital (%),0,0,0,48.56,924.39,195.00,224.57,-10456.52,235.02,151.55
Total Debt / EV,0,0,0,0.07,0.06,0.19,0.16,0.28,0.20,0.33
EV/Sales,0.74,0.87,0.77,0.64,0.81,1.13,0.88,0.95,1.84,1.16
EV/EBITDA,9.57,9.66,7.80,6.29,7.44,9.48,7.13,8.44,13.53,7.23
EV/EBIT,47.03,38.76,20.63,15.71,15.09,16.93,15.16,23.18,29.06,12.30
EV/Cash Flow to Firm,25.56,8.23,7.31,5.91,14.52,13.26,9.18,10.62,13.43,8.34
EV/Free Cash Flow to Firm,11.17,5.90,5.46,4.59,9.28,8.99,5.77,6.88,10.30,6.20
Diluted Market Cap,8836,10423,8419,6541,7907,9032,7931,6849,15167,9077
Diluted Enterprise Value,6593,7454,6659,5319,6574,10156,8908,8544,17295,12192
EV per Share,11.37,12.85,11.42,9.12,11.31,17.43,15.16,14.53,29.16,20.65
TTM Sales,8891,8574,8633,8292,8139,9024,10074,9008,9358,10385
TTM EBITDA,688,770,852,842,885,1072,1244,1013,1273,1669
TTM Operating Income,140,192,322,337,436,600,585,369,593,981
TTM Cash Flow to Firm,258,904,909,896,453,766,966,805,1283,1447
TTM Free Cash Flow to Firm,590,1262,1217,1152,709,1130,1538,1243,1673,1946
