,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,0,372,379,1952,1453,2405,3429,4016
ST Debt,0,0,0,3,103,462,449,76,28,293
LT Debt,0,0,0,369,276,1490,1004,2329,3401,3723
Total Debt/EBITDA,0,0,0,0.44,0.43,1.82,1.17,2.37,2.69,2.41
Net Debt/EBITDA,-3.46,-4.08,-2.29,-1.73,-1.85,-0.08,-0.15,-0.25,0.06,0.75
Total Debt/EBIT,0,0,0,1.10,0.87,3.25,2.48,6.52,5.78,4.09
Net Debt/EBIT,-17.01,-16.38,-6.06,-4.33,-3.75,-0.14,-0.32,-0.70,0.13,1.27
EBITDA to Interest Expense,-8.94,-11.32,-15.21,-19.58,-22.69,153.14,21.08,40.52,24.02,16.86
EBITDA-CapEx/Interest Expense,-4.62,-6.06,-9.71,-13.63,-16.13,101.14,11.39,23.00,16.66,11.82
EBIT to Interest Expense,-1.82,-2.82,-5.75,-7.84,-11.18,85.71,9.92,14.76,11.19,9.91
Interest Expense,-77,-68,-56,-43,-39,7,59,25,53,99
Common Equity/Total Assets,0.04,1.47,0.62,1.01,-4.41,-13.20,-12.56,-22.68,-17.32,-13.28
Long-Term Debt/Equity (%),0,0,0,3.13,2.49,14.19,9.74,27.76,37.19,40.72
Long-Term Debt/Capital (%),0,0,0,48.17,673.17,148.85,155.18,-10126.09,233.10,140.49
Long-Term Debt/Total Assets (%),0,0,0,2.38,1.90,9.12,6.39,16.33,20.28,21.62
Total Debt/Equity (%),0,0,0,3.15,3.42,18.60,14.09,28.67,37.49,43.92
Total Debt/Capital (%),0,0,0,48.56,924.39,195.00,224.57,-10456.52,235.02,151.55
Total Debt/Total Assets (%),0,0,0,2.40,2.60,11.94,9.25,16.86,20.45,23.32
Net Debt to Equity,-18.75,-23.44,-16.08,-12.37,-14.76,-0.78,-1.84,-3.08,0.84,13.64
Net Debt/Capital (%),106.44,115.37,117.11,136.96,82.89,7.94,19.08,16.75,-9.91,150.60
EBITDA,688,770,852,842,885,1072,1244,1013,1273,1669
EBITDA-CapEx,356,412,544,586,629,708,672,575,883,1170
Operating Income (Loss),140,192,322,337,436,600,585,369,593,981
