,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,15486,17994,19791,24810,31332,32965,85100,86509,66984,40099
- Cash & Cash Equivalents,548,493,688,683,665,703,1152,1959,2010,2188
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,157,135,86,104,109,7,16,187,185,188
+ Total Debt,4469,5068,11513,10478,8763,8985,20192,20015,20353,20137
Enterprise Value,19564,22704,30703,34709,39539,41254,104156,104752,85512,58236
Total Capital,6971,7953,14676,13885,12985,13524,24375,23648,23433,5360
Total Debt/Capital (%),64.10,63.72,78.45,75.46,67.49,66.44,82.84,84.64,86.86,375.69
Total Debt / EV,0.23,0.22,0.37,0.30,0.22,0.22,0.19,0.19,0.24,0.35
EV/Sales,3.22,3.54,4.66,3.76,4.56,4.90,10.08,8.35,6.16,4.01
EV/EBITDA,11.65,11.97,17.36,14.04,14.13,13.88,29.76,23.80,16.22,10.71
EV/EBIT,18.38,17.87,27.93,26.74,27.61,26.56,98.63,152.26,68.03,36.63
EV/Cash Flow to Firm,16.61,17.84,24.50,15.97,17.83,18.47,39.08,22.50,17.37,13.80
EV/Free Cash Flow to Firm,12.92,13.81,18.40,12.44,13.97,14.44,29.82,18.11,13.85,10.38
Diluted Market Cap,15678,18253,17626,24961,31614,33469,62509,87485,68304,40981
Diluted Enterprise Value,19756,22963,28537,34860,39821,41758,81565,105728,86832,59118
EV per Share,67.32,79.69,94.61,105.82,118.74,126.16,169.64,168.95,140.41,98.54
TTM Sales,6071,6414,6595,9241,8668,8423,10333,12552,13877,14528
TTM EBITDA,1679,1897,1769,2472,2798,2973,3500,4402,5272,5436
TTM Operating Income,1064,1271,1099,1298,1432,1553,1056,688,1257,1590
TTM Cash Flow to Firm,1178,1272,1253,2174,2218,2234,2665,4655,4923,4220
TTM Free Cash Flow to Firm,1514,1643,1669,2790,2831,2856,3493,5784,6174,5610
