,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.09,0.10,0.16,0.06,0.08,0.08,0.18,0.14,0.07,0.07
Current Ratio,1.16,1.07,1.04,0.86,0.79,0.51,0.89,0.82,0.77,0.77
Quick Ratio,0.94,0.78,0.74,0.70,0.60,0.39,0.63,0.62,0.65,0.53
CFO/Avg Current Liab,0.53,0.95,1.21,0.82,0.67,0.52,0.60,0.96,1.13,0.89
Common Equity/Total Assets,0.34,0.40,0.20,-1.45,-0.54,-0.77,-1.80,-11.93,-11.98,-3.20
Long-Term Debt/Equity (%),142.94,113.62,92.18,77.87,67.45,72.99,85.85,119.80,109.12,215.38
Long-Term Debt/Capital (%),60.36,52.81,53.36,85.92,81.25,68.96,66.08,78.58,74.13,80.96
Long-Term Debt/Total Assets (%),49.42,44.71,43.47,35.79,32.69,33.25,39.79,46.82,42.54,54.86
Total Debt/Equity (%),142.94,120.82,95.69,82.52,72.47,86.31,90.23,125.74,111.86,232.13
Total Debt/Capital (%),60.36,56.16,55.40,91.05,87.30,81.55,69.45,82.48,76.00,87.25
Total Debt/Total Assets (%),49.42,47.54,45.13,37.92,35.12,39.32,41.83,49.14,43.61,59.13
CFO/Total Liabilities,9.67,19.46,14.77,12.04,12.67,12.41,13.77,18.04,24.82,16.33
CFO/CapEx,0.38,1.00,1.27,1.49,0.72,0.37,0.48,1.83,4.56,1.78
Altman's Z-Score,1.47,1.85,0.75,0.65,1.62,0.68,0.55,0.65,1.29,2.16
