,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,0,0,10535,0,0,0,0,16614
- Cash & Cash Equivalents,67,81,140,74,137,232,331,243,159,219
+ Preferred Equity and Hybrid Capital,0,0,0,191,217,246,279,301,750,0
+ Minority/Non Controlling Interest,1943,2370,4789,476,596,1391,3522,3249,3167,2317
+ Total Debt,2989,3068,5981,4881,5053,6660,7870,7802,6632,11565
Enterprise Value,4865,5357,10629,5474,16263,8065,11339,11110,10390,30277
Total Capital,4952,5463,10797,5361,5788,8167,11331,9459,8726,13255
Total Debt/Capital (%),60.36,56.16,55.40,91.05,87.30,81.55,69.45,82.48,76.00,87.25
Total Debt / EV,0.61,0.57,0.56,0.89,0.31,0.83,0.69,0.70,0.64,0.38
EV/Sales,0.74,0.62,1.60,0.82,1.84,0.77,1.31,1.34,0.61,1.45
EV/EBITDA,7.60,5.40,9.44,5.36,15.04,6.38,8.06,5.24,4.72,10.72
EV/EBIT,13.21,8.36,23.66,20.83,59.90,18.03,26.00,8.87,7.82,17.51
EV/Cash Flow to Firm,9.91,6.03,7.88,5.51,18.99,6.14,10.39,7.85,3.88,10.85
EV/Free Cash Flow to Firm,3.23,3.25,4.91,3.52,7.55,1.82,2.86,4.69,3.26,7.34
Diluted Market Cap,0,0,0,0,10018,0,0,0,0,16986
Diluted Enterprise Value,4865,5357,10629,5474,15746,8065,11339,11110,10390,30648
EV per Share,115.39,127.11,189.74,29.63,74.75,34.80,48.70,48.71,45.53,133.94
TTM Sales,6556,8617,6659,6691,8815,10484,8671,8260,16950,20930
TTM EBITDA,640,992,1126,1021,1081,1263,1408,2118,2200,2825
TTM Operating Income,368,641,449,263,272,447,436,1253,1329,1729
TTM Cash Flow to Firm,491,889,1349,993,856,1314,1092,1415,2678,2792
TTM Free Cash Flow to Firm,1504,1651,2166,1555,2154,4429,3970,2367,3183,4126
