,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,42,42,56,185,218,232,233,228,228,226
Diluted Weighted Avg Shares,42,42,54,185,207,224,233,232,229,231
Basic Weighted Avg Shares,42,42,54,185,207,224,233,232,229,227
Revenue per Share,157.60,205.15,124.46,36.22,42.60,46.76,37.30,35.57,74.15,92.08
EBITDA per Share,15.39,23.61,21.05,5.52,5.22,5.63,6.05,9.12,9.62,12.43
Operating Income per Share,8.85,15.25,8.40,1.42,1.31,2.00,1.88,5.40,5.82,7.61
"Basic EPS, GAAP",1.56,2.44,1.09,-1.51,-0.31,-0.53,-1.44,-6.92,-0.07,4.18
Basic EPS from Cont Ops,4.84,10.07,-2.83,-0.86,0.50,0.27,0.18,-5.71,1.85,6.74
"Diluted EPS, GAAP",1.55,2.43,1.09,-1.51,-0.31,-0.53,-1.44,-6.92,-0.07,4.11
Diluted EPS from Cont Ops,4.78,10.05,-2.82,-0.86,0.50,0.27,0.18,-5.71,1.85,6.63
Dividend per Share,8.71,2.69,3.35,3.88,4.13,4.10,4.15,1.70,0.82,1.67
Cash Flow per Share,9.20,18.14,19.34,4.53,4.54,5.10,5.98,7.51,10.07,10.47
Free Cash Flow per Basic Share,-15.17,-0.01,4.07,1.49,-1.73,-8.79,-6.40,3.41,7.86,4.60
Cash & Equivalents per Share,1.58,1.92,2.50,0.40,0.63,1.00,1.42,1.06,0.69,0.97
Book Value per Share,0.49,0.61,0.48,-1.01,-0.35,-0.56,-1.46,-8.30,-7.98,-2.77
Tangible Book Value per Share,34.10,46.21,71.82,20.90,19.92,23.47,28.61,19.82,17.89,9.94
