,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,20921,21438,15877,14830,16403,18628,14402,14198,22845,22780
+ Sales & Services Revenue,20921,21438,15877,14830,16403,18628,14402,14198,22845,22780
- Cost of Revenue,14637,19504,28524,17580,12022,13445,13105,11655,14030,15089
+ Cost of Goods & Services,14637,19504,28524,17580,12022,13445,13105,11655,14030,15089
Gross Profit,6284,1934,-12647,-2750,4381,5183,1297,2543,8815,7691
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,933,837,774,691,829,637,623,579,529,656
"+ Selling, General & Admin",657,592,569,607,484,443,414,370,383,420
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,276,245,205,84,345,194,209,209,146,236
Operating Income (Loss),5351,1097,-13421,-3441,3552,4546,674,1964,8286,7035
- Non-Operating (Income) Loss,438,1521,600,31,650,654,368,167,627,320
"+ Interest Expense, Net",518,630,645,755,801,945,620,598,602,560
+ Interest Expense,518,630,645,755,801,945,620,598,602,560
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-80,891,-45,-724,-151,-291,-252,-431,25,-240
Pretax Income,4913,-424,-14021,-3472,2902,3892,306,1797,7659,6715
- Income Tax Expense (Benefit),1475,324,-1935,371,883,1374,510,944,2299,2267
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,3441,-745,-12089,-3832,2029,2526,-192,865,5365,4479
- Net Extraordinary Losses (Gains),1566,1046,212,773,490,523,97,532,2118,2022
+ Discontinued Operations,0,277,91,-193,66,-15,3,0,0,0
+ Extraord. & Accounting Changes,1566,769,121,966,424,538,94,532,2118,2022
Income (Loss) Incl. MI,1875,-1791,-12301,-4605,1539,2003,-289,333,3247,2457
- Minority Interest,-783,-523,-106,-290,-278,-254,-50,-266,-1059,-1011
"Net Income, GAAP",2658,-1268,-12195,-4315,1817,2257,-239,599,4306,3468
- Preferred Dividends,22,40,41,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2636,-1308,-12236,-4315,1817,2257,-239,599,4306,3468
Basic Weighted Avg Shares,1002,1039,1082,1318,1447,1449,1451,1458,1457,1430
"Basic EPS, GAAP",2.63,-1.26,-11.31,-3.27,1.26,1.56,-0.16,0.41,2.96,2.43
Basic EPS from Cont Ops,3.43,-0.72,-11.17,-2.91,1.40,1.74,-0.13,0.59,3.68,3.13
Diluted Weighted Avg Shares,1006,1039,1082,1318,1454,1458,1451,1461,1482,1451
"Diluted EPS, GAAP",2.62,-1.26,-11.31,-3.27,1.25,1.55,-0.16,0.41,2.91,2.39
Diluted EPS from Cont Ops,3.42,-0.72,-11.17,-2.91,1.40,1.73,-0.13,0.59,3.62,3.09
EBITDA,8148,4960,-9924,-831,5266,6300,2086,3492,10284,9054
EBITDA Margin (%),38.95,23.14,-62.51,-5.60,32.10,33.82,14.48,24.60,45.02,39.75
EBITA,5351,1097,-13421,-3441,3552,4546,674,1964,8286,7035
EBIT,5351,1097,-13421,-3441,3552,4546,674,1964,8286,7035
Gross Margin (%),30.04,9.02,-79.66,-18.54,26.71,27.82,9.01,17.91,38.59,33.76
Operating Margin (%),25.58,5.12,-84.53,-23.20,21.65,24.40,4.68,13.83,36.27,30.88
Profit Margin (%),12.70,-5.91,-76.81,-29.10,11.08,12.12,-1.66,4.22,18.85,15.22
Sales per Employee,579529,612514,460203,494333,650913,695075,523709,579510,924899,889844
Dividend per Share,2.28,1.26,0.56,0.00,0.00,0.15,0.20,0.05,0.23,0.61
Depreciation Expense,2797,3863,3497,2610,1714,1754,1412,1528,1998,2019
