,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,311,311,312,308,369,370,368,369,525,509
Diluted Weighted Avg Shares,314,318,317,312,350,375,373,372,401,523
Basic Weighted Avg Shares,308,313,313,309,346,370,369,369,397,519
Revenue per Share,8.56,9.15,10.99,11.08,14.75,16.74,16.23,15.20,18.41,23.14
EBITDA per Share,2.90,2.98,3.37,4.05,4.88,7.40,7.09,6.41,7.17,11.27
Operating Income per Share,2.54,2.52,2.66,3.37,3.19,5.25,4.89,4.21,4.47,6.84
"Basic EPS, GAAP",2.19,2.01,2.23,2.79,2.10,4.04,3.69,3.31,3.50,5.29
Basic EPS from Cont Ops,2.19,2.01,2.23,2.79,2.10,4.04,3.69,3.31,3.50,5.29
"Diluted EPS, GAAP",2.14,1.98,2.20,2.76,2.08,3.99,3.66,3.28,3.46,5.25
Diluted EPS from Cont Ops,2.14,1.98,2.20,2.76,2.08,3.99,3.66,3.28,3.46,5.25
Dividend per Share,1.32,1.45,1.57,1.66,1.74,1.90,2.11,2.40,2.79,2.97
Cash Flow per Share,2.96,2.78,2.90,4.15,3.21,6.59,6.10,5.45,6.88,8.62
Free Cash Flow per Basic Share,2.56,2.21,2.41,3.74,2.62,5.91,5.36,5.00,6.02,7.27
Cash & Equivalents per Share,15.06,9.21,9.71,13.16,2.84,2.21,1.76,2.86,3.77,2.89
Book Value per Share,13.21,13.76,14.39,15.70,13.49,15.57,18.90,19.75,14.48,17.29
Tangible Book Value per Share,14.23,7.85,9.14,9.53,-20.01,-16.32,-12.94,-10.64,-7.98,-7.29
