,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,15173,14627,18761,19578,33664,30649,39869,43795,91140,73787
- Cash & Cash Equivalents,392,569,884,921,1048,817,648,1056,1978,1471
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,872,873,873,1732,7851,6333,5492,5185,6770,6602
Enterprise Value,11362,12633,16605,17254,40467,36165,44712,47924,95932,78918
Total Capital,4980,5156,5363,6569,12823,12097,12453,12483,14375,15408
Total Debt/Capital (%),17.51,16.93,16.29,26.37,61.22,52.35,44.10,41.54,47.10,42.85
Total Debt / EV,0.08,0.07,0.05,0.10,0.19,0.18,0.12,0.11,0.07,0.08
EV/Sales,4.31,4.41,4.83,5.04,7.92,5.83,7.46,8.55,13.11,6.57
EV/EBITDA,12.72,13.56,15.77,13.79,23.96,13.19,17.08,20.29,33.64,13.49
EV/EBIT,14.51,16.00,19.99,16.56,36.64,18.61,24.75,30.91,54.00,22.21
EV/Cash Flow to Firm,12.16,14.01,17.84,12.68,30.36,13.53,18.15,21.90,32.76,16.96
EV/Free Cash Flow to Firm,10.74,11.70,15.30,11.59,26.33,12.35,16.33,20.36,29.32,14.74
Diluted Market Cap,15319,14947,19050,19841,32006,31045,40363,44090,69619,75798
Diluted Enterprise Value,15799,15251,19039,20652,38809,36561,45207,48219,74411,80930
EV per Share,36.53,40.59,53.21,55.99,109.78,97.70,121.40,129.71,182.61,154.96
TTM Sales,2634,2865,3435,3421,5108,6201,5991,5603,7318,12014
TTM EBITDA,893,932,1053,1252,1689,2742,2618,2362,2851,5851
TTM Operating Income,783,790,831,1042,1105,1943,1806,1551,1777,3553
TTM Cash Flow to Firm,935,902,931,1361,1333,2674,2463,2188,2928,4653
TTM Free Cash Flow to Firm,1058,1080,1085,1488,1537,2929,2739,2354,3272,5352
