,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8417,8788,9115,9388,10042,10041,10299,10154,11295,13511
+ Sales & Services Revenue,8417,8788,9115,9388,10042,10041,10299,10154,11295,13511
- Cost of Revenue,5235,5628,5519,5764,6215,6150,6298,6101,6738,8205
+ Cost of Goods & Services,5235,5628,5519,5764,6215,6150,6298,6101,6738,8205
Gross Profit,3183,3160,3596,3624,3827,3891,4001,4053,4557,5307
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1808,1904,2033,2040,2174,2174,2198,2212,2464,2819
"+ Selling, General & Admin",838,896,960,949,1027,1060,1042,1025,1176,1336
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,970,1008,1073,1091,1147,1114,1156,1187,1288,1483
Operating Income (Loss),1375,1256,1563,1584,1653,1717,1803,1841,2093,2488
- Non-Operating (Income) Loss,524,371,367,618,371,396,507,699,518,657
"+ Interest Expense, Net",359,348,364,370,361,382,386,350,312,392
+ Interest Expense,360,349,365,371,362,384,392,356,315,396
- Interest Income,1,1,1,1,1,2,6,5,3,3
+ Other Non-Op (Income) Loss,164,23,3,247,10,14,121,348,206,264
Pretax Income,851,885,1196,966,1282,1321,1296,1143,1575,1832
- Income Tax Expense (Benefit),262,337,446,353,3,283,222,173,283,344
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,589,548,750,613,1279,1038,1074,970,1292,1488
- Net Extraordinary Losses (Gains),0,1,1,1,1,1,1,5,4,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,1,1,1,1,1,1,5,4,0
Income (Loss) Incl. MI,589,547,749,612,1278,1036,1073,965,1289,1488
- Minority Interest,0,0,0,-1,-1,-1,0,-2,-2,0
"Net Income, GAAP",589,548,750,613,1278,1037,1073,967,1290,1488
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",589,548,750,613,1278,1037,1073,967,1290,1488
Basic Weighted Avg Shares,362,357,350,343,337,327,321,319,319,317
"Basic EPS, GAAP",1.63,1.54,2.14,1.79,3.79,3.17,3.34,3.03,4.05,4.70
Basic EPS from Cont Ops,1.63,1.54,2.14,1.79,3.79,3.17,3.34,3.04,4.05,4.70
Diluted Weighted Avg Shares,363,358,351,344,339,328,322,320,319,317
"Diluted EPS, GAAP",1.62,1.53,2.13,1.78,3.77,3.16,3.33,3.02,4.05,4.70
Diluted EPS from Cont Ops,1.62,1.53,2.14,1.78,3.77,3.16,3.33,3.03,4.05,4.70
EBITDA,2329,2241,2613,2654,2770,2831,2925,3000,3362,3929
EBITDA Margin (%),27.67,25.50,28.67,28.27,27.58,28.20,28.40,29.55,29.76,29.08
EBITA,1375,1256,1563,1584,1653,1717,1803,1841,2093,2488
EBIT,1375,1256,1563,1584,1653,1717,1803,1841,2093,2488
Gross Margin (%),37.81,35.96,39.46,38.60,38.11,38.75,38.85,39.92,40.35,39.28
Operating Margin (%),16.33,14.30,17.15,16.87,16.47,17.10,17.50,18.13,18.53,18.41
Profit Margin (%),7.00,6.23,8.23,6.53,12.73,10.33,10.42,9.53,11.42,11.01
Sales per Employee,271523,283494,276212,284476,286900,278914,286094,290103,322714,337783
Dividend per Share,0.96,1.06,1.14,1.22,1.31,1.41,1.53,1.64,1.73,1.87
Depreciation Expense,954,985,1050,1070,1116,1114,1122,1159,1268,1441
