,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,3614,4119,3494,3254,3312,3507,3231,3630,6250,4303
"+ Cash, Cash Equivalents & STI",493,402,394,423,313,177,147,543,818,465
+ Cash & Cash Equivalents,493,402,394,423,313,177,147,543,818,465
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1612,1749,1570,1499,1771,1917,1573,1702,2085,2345
"+ Accounts Receivable, Net",1203,1254,1068,1161,1348,1435,1313,1410,1859,1944
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",409,495,502,338,423,482,260,292,226,401
+ Inventories,1024,1022,976,887,866,902,897,878,744,960
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,1024,1022,976,887,866,902,897,878,744,960
+ Other ST Assets,485,946,554,445,362,511,614,507,2603,533
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,28908,31214,34041,36816,39404,41819,44499,46420,42749,44415
"+ Property, Plant & Equip, Net",21645,23589,26539,29286,31797,34363,36126,37847,34567,36118
"+ Property, Plant & Equip",29713,32196,35494,39337,41231,44201,46226,48831,43885,46100
- Accumulated Depreciation,8068,8607,8955,10051,9434,9838,10100,10984,9318,9982
+ LT Investments & Receivables,3627,3299,3214,3126,3296,2998,3274,3303,3420,3037
+ LT Investments,3627,3299,3214,3126,3296,2998,3274,3303,3420,3037
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,3636,4326,4288,4404,4311,4458,5099,5270,4762,5260
+ Total Intangible Assets,49,100,118,114,130,159,149,158,20,14
+ Goodwill,16,16,16,16,16,16,0,0,0,0
+ Other Intangible Assets,33,84,102,98,114,143,149,158,20,14
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,3587,4226,4170,4290,4181,4299,4950,5112,4742,5246
Total Assets,32522,35333,37535,40070,42716,45326,47730,50050,48999,48718
+ Payables & Accruals,1354,1294,1507,1587,1845,1587,1515,1582,1503,1417
+ Accounts Payable,1222,1178,1369,1459,1694,1451,1358,1332,1315,1271
+ Accrued Taxes,37,21,42,31,48,26,41,124,67,12
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,95,95,96,97,103,110,116,126,121,134
+ ST Debt,841,883,1098,888,1542,2310,2480,2747,4219,3775
+ ST Borrowings,841,883,1098,888,1542,2310,2480,2747,4219,3775
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,868,1301,970,-2087,-2845,1038,1052,1193,1350,1488
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,173,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,868,1128,970,-2087,-2845,1038,1052,1193,1350,1488
Total Current Liabilities,3063,3478,3575,388,542,4935,5047,5522,7072,6680
+ LT Debt,8643,8261,8834,10895,12068,13168,14016,14748,15410,16664
+ LT Borrowings,8643,8261,8834,10895,12068,13168,13743,14496,15219,16495
+ LT Finance Leases,0,0,0,0,0,0,273,252,191,169
+ Other LT Liabilities,0,11408,12059,12769,12633,12846,13578,13796,12079,11645
+ Accrued Liabilities,7107,7303,8166,8658,5240,5713,6256,6502,5759,5725
+ Pension Liabilities,1216,2295,2204,2472,2663,2105,2483,2783,1704,1652
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,-8323,1810,1689,1639,4730,5028,4839,4511,4616,4268
Total Noncurrent Liabilities,8643,19669,20893,23664,24701,26014,27594,28544,27489,28309
Total Liabilities,8643,23147,24468,26940,28869,30949,32641,34066,34561,34989
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,9722,9752,9830,9872,9922,9960,5003,5031,5045,5065
+ Common Stock,4861,4876,4915,4936,4961,4980,5003,5031,5045,5065
+ Additional Paid in Capital,4861,4876,4915,4936,4961,4980,0,0,0,0
- Treasury Stock,615,635,671,717,763,808,831,861,896,1377
+ Retained Earnings,7457,8227,9117,9174,9878,10582,11406,12318,10639,10591
+ Other Equity,-95,-283,-295,-263,-229,-377,-489,-504,-350,-550
Equity Before Minority Interest,11608,12185,13066,13130,13847,14377,15089,15984,14438,13729
