,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1588,1736,1470,1456,994,2187,2268,1811,2164,2183
+ Depreciation & Amortization,407,455,514,530,583,611,672,673,662,784
+ Non-Cash Items,-52,-275,43,15,369,-10,32,-316,-205,1
+ Stock-Based Compensation,37,36,24,32,41,53,49,31,37,0
+ Deferred Income Taxes,100,31,-108,50,766,-82,-4,7,7,-274
+ Asset Impairment Charge,0,0,211,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-189,-342,-84,-67,-438,19,-13,-354,-249,275
+ Chg in Non-Cash Work Cap,146,350,32,-66,331,-410,209,554,-365,-1006
+ (Inc) Dec in Accts Receiv,-148,-89,103,-265,-508,-363,195,-51,-174,-697
+ (Inc) Dec in Inventories,-46,-256,150,-4,-407,-695,291,46,-945,-567
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-83,412,-362,-11,1017,735,-422,409,758,368
+ Inc (Dec) in Other,423,283,141,214,229,-87,145,150,-4,-110
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,2089,2266,2059,1935,2277,2378,3181,2722,2256,1962
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,14,0,25,14,110,20,23,0,20,0
+ Disp of Fixed Prod Assets,14,0,25,14,110,20,23,0,20,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-804,-853,-854,-657,-668,-859,-850,-622,-786,-916
+ Acq of Fixed Prod Assets,-740,-798,-799,-594,-587,-784,-775,-575,-734,-916
+ Acq of Intangible Assets,-64,-55,-55,-63,-81,-75,-75,-47,-52,0
+ Net Change in LT Investment,67,61,-12,-172,72,-37,-106,-124,-133,78
+ Dec in LT Investment,525,336,270,306,266,331,389,469,673,1151
+ Inc in LT Investment,-458,-275,-282,-478,-194,-368,-495,-593,-806,-1073
+ Net Cash From Acq & Div,-189,-492,-124,-75,-728,-107,-257,-51,-48,-3191
+ Cash from Divestitures,0,4,0,60,0,0,0,0,0,0
+ Cash for Acq of Subs,-189,-496,-124,-135,-728,-107,-257,-51,-48,-3191
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,66,50,47,-27,162,9,40,78,74,-143
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-846,-1234,-918,-917,-1052,-974,-1150,-719,-873,-4172
+ Dividends Paid,-420,-512,-622,-676,-701,-718,-761,-782,-809,-855
+ Net Cash From Debt,911,-39,-73,179,44,457,-163,1614,-32,553
+ Cash From Debt,1004,55,44,342,104,519,53,2024,79,2103
+ Repayments of Debt,-93,-94,-117,-163,-60,-62,-216,-410,-111,-1550
+ Cash (Repurchase) of Equity,-381,-670,-900,-778,-451,-1127,-1195,-553,-1346,-374
+ Increase in Capital Stock,0,0,0,0,0,13,76,88,56,0
+ Decrease in Capital Stock,-381,-670,-900,-778,-451,-1140,-1271,-641,-1402,-374
+ Other Financing Activities,-58,-122,-49,-134,34,-12,24,1,-40,2345
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,52,-1343,-1644,-1409,-1074,-1400,-2095,280,-2227,1669
Effect of Foreign Exchange Rates,35,-87,-87,-200,98,-70,-110,-11,35,50
Net Changes in Cash,1295,-311,-503,-391,151,4,-64,2283,-844,-541
EBITDA,2147,2450,2557,2295,2596,3003,3161,2490,2862,3364
EBITDA Margin (%),12.41,12.75,13.38,13.11,12.71,12.63,13.41,12.57,11.91,11.98
Net Cash Paid for Acquisitions,189,492,124,75,728,107,257,51,48,3191
Free Cash Flow,1285,1413,1205,1278,1609,1519,2331,2100,1470,1046
Free Cash Flow to Firm,1316,1459,1252,1330,1643,1610,2418,2177,1557,1200
Free Cash Flow to Equity,2274,1429,1212,1534,1844,2071,2266,3761,1510,1599
Free Cash Flow per Basic Share,6.87,7.73,6.77,7.56,9.66,9.36,15.00,14.17,10.17,7.39
Price/Free Cash Flow,9.06,8.58,5.46,8.93,10.03,6.62,6.94,10.02,10.45,11.98
Cash Flow to Net Income,1.41,1.37,1.47,1.39,2.28,1.11,1.41,1.52,1.06,0.91
