,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6654,5911,6383,6179,6893,6807,8203,7491,7799,8295
+ Sales & Services Revenue,6654,5911,6383,6179,6893,6807,8203,7491,7799,8295
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",1938,1783,1848,1951,1989,2115,2418,2834,2870,2803
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-1938,-1783,-1848,-1951,-1989,-2115,-2418,-2834,-2870,-2803
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-2598,-2028,-2365,-2065,-2771,-2765,-3202,-1797,-3517,-3093
"+ Interest Expense, Net",-4385,-4481,-4523,-4771,-5180,-6226,-7711,-6362,-5652,-7565
+ Interest Expense,-412,-451,-495,-578,-691,-1043,-1457,-790,-441,-978
- Interest Income,3973,4030,4028,4193,4489,5183,6254,5572,5211,6587
+ Other Non-Op (Income) Loss,1787,2453,2158,2706,2409,3461,4509,4565,2135,4472
Pretax Income,2598,2028,2365,2065,2771,2765,3202,1797,3517,3093
- Income Tax Expense (Benefit),772,545,659,505,577,572,690,370,747,647
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1826,1483,1706,1560,2194,2193,2512,1427,2770,2446
- Net Extraordinary Losses (Gains),-20,4,-12,-8,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-20,4,-12,-8,0,0,0,0,0,0
Income (Loss) Incl. MI,1846,1479,1718,1568,2194,2193,2512,1427,2770,2446
- Minority Interest,10,-2,6,4,0,0,0,0,0,0
"Net Income, GAAP",1836,1481,1712,1564,2194,2193,2512,1427,2770,2446
- Preferred Dividends,37,67,75,75,75,75,93,104,111,116
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1799,1414,1637,1489,2119,2118,2419,1323,2659,2330
Basic Weighted Avg Shares,869,833,799,757,728,673,710,715,702,689
"Basic EPS, GAAP",2.07,1.70,2.05,1.97,2.91,3.15,3.40,1.85,3.79,3.38
Basic EPS from Cont Ops,2.10,1.78,2.14,2.06,3.01,3.26,3.54,2.00,3.94,3.55
Diluted Weighted Avg Shares,895,843,808,764,741,685,720,720,711,695
"Diluted EPS, GAAP",2.01,1.68,2.03,1.95,2.86,3.09,3.36,1.84,3.74,3.35
Diluted EPS from Cont Ops,2.04,1.76,2.11,2.04,2.96,3.20,3.49,1.98,3.89,3.52
EBITDA,507,414,441,453,341,360,472,492,349,436
EBITDA Margin (%),7.62,7.00,6.91,7.33,4.95,5.29,5.75,6.57,4.47,5.26
EBITA,0,0,0,0,0,0,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),27.59,25.05,26.82,25.31,31.83,32.22,30.62,19.05,35.52,29.49
Sales per Employee,342178,322108,349543,346279,380303,390377,412854,376963,408068,429370
Dividend per Share,0.49,0.59,0.62,0.60,0.69,0.84,1.06,1.20,1.28,1.35
Depreciation Expense,507,414,441,453,341,360,472,492,349,436
