,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,4.96,5.22,6.40,6.69,7.17,7.75,8.46,7.12,7.38,8.20
Long-Term Debt/Equity (%),178.20,167.52,155.05,159.48,144.69,150.10,140.46,136.47,141.29,144.60
Long-Term Debt/Capital (%),66.58,63.77,66.64,66.48,58.76,56.32,55.42,54.65,53.25,53.19
Long-Term Debt/Total Assets (%),15.58,15.11,16.32,16.27,14.60,14.68,13.66,11.26,11.10,11.53
Total Debt/Equity (%),205.59,196.11,161.34,164.10,164.95,177.11,156.12,152.66,159.51,159.66
Total Debt/Capital (%),76.82,74.66,69.34,68.41,66.99,66.45,61.60,61.13,60.12,58.73
Total Debt/Total Assets (%),17.97,17.69,16.98,16.75,16.65,17.32,15.18,12.59,12.53,12.73
CFO/Total Liabilities,4.90,1.56,3.49,0.90,-0.11,0.60,0.25,-2.57,2.26,3.18
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.17,0.17,0.20,0.22,0.24,0.23,0.27,0.21,0.22,0.22
