,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.52,0.59,0.61,0.46,0.35,0.27,0.23,0.42,0.28,0.23
Current Ratio,1.31,1.46,1.51,1.23,1.19,1.10,1.05,1.12,0.91,0.89
Quick Ratio,1.16,1.28,1.37,1.10,1.05,0.96,0.90,0.96,0.78,0.77
CFO/Avg Current Liab,0.28,0.29,0.31,0.40,0.35,0.39,0.38,0.46,0.60,0.42
Common Equity/Total Assets,-21.75,-19.51,-11.53,48.11,50.29,51.92,51.81,50.37,52.74,56.17
Long-Term Debt/Equity (%),0,0,0,80.23,121.11,156.84,190.66,203.11,204.35,223.05
Long-Term Debt/Capital (%),147.62,139.07,107.84,40.32,46.20,47.51,49.04,49.91,48.50,47.20
Long-Term Debt/Total Assets (%),66.37,69.35,61.62,33.52,44.51,48.37,51.36,51.93,50.01,50.75
Total Debt/Equity (%),-306.53,-325.75,-735.16,81.26,122.34,158.28,192.26,205.48,205.86,225.69
Total Debt/Capital (%),148.38,139.12,110.00,40.84,46.67,47.95,49.45,50.50,48.86,47.76
Total Debt/Total Assets (%),66.72,69.37,62.85,33.95,44.96,48.81,51.79,52.53,50.38,51.35
CFO/Total Liabilities,10.64,10.77,11.16,6.96,6.74,8.04,8.34,10.71,15.78,11.55
CFO/CapEx,4.30,5.22,6.07,5.24,2.63,2.73,2.43,3.18,4.60,3.35
Altman's Z-Score,3.35,3.90,4.10,3.27,4.11,3.91,3.82,3.56,5.01,4.86
