,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,130,124,119,235,208,198,192,191,191,186
Diluted Weighted Avg Shares,128,131,126,152,223,208,200,195,195,191
Basic Weighted Avg Shares,124,128,123,149,218,204,195,191,191,188
Revenue per Share,41.08,42.66,46.63,46.13,44.72,51.11,56.83,59.38,72.49,76.81
EBITDA per Share,4.70,5.63,6.56,7.49,8.42,9.57,10.53,10.82,13.99,15.76
Operating Income per Share,3.84,4.68,5.53,5.55,3.77,3.97,4.37,4.09,7.38,9.74
"Basic EPS, GAAP",1.83,2.78,3.15,0.77,6.01,1.27,0.98,1.46,5.05,5.82
Basic EPS from Cont Ops,1.82,2.79,3.16,0.87,6.10,1.39,1.16,1.61,5.07,5.82
"Diluted EPS, GAAP",1.77,2.72,3.08,0.76,5.88,1.24,0.96,1.43,4.95,5.72
Diluted EPS from Cont Ops,1.77,2.72,3.09,0.86,5.97,1.36,1.14,1.58,4.98,5.72
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.20,3.37,3.87,5.77,4.45,6.16,7.26,10.24,15.37,12.05
Free Cash Flow per Basic Share,2.46,2.73,3.23,4.67,2.76,3.90,4.28,7.02,12.03,8.45
Cash & Equivalents per Share,6.00,6.99,8.19,5.26,4.83,4.75,4.67,9.95,7.75,7.05
Book Value per Share,-5.14,-5.20,-3.79,43.34,54.96,59.28,62.65,64.71,68.31,76.64
Tangible Book Value per Share,-10.61,-11.67,-11.92,-35.08,-48.45,-54.67,-59.33,-60.56,-64.02,-69.88
