,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,3853,4168,4474,3837,4877,4690,3397,1427,5617,3889
+ Depreciation & Amortization,1021,1019,1047,1064,1174,1241,1312,1385,1393,1267
+ Non-Cash Items,66,930,688,356,-252,-553,265,281,1645,513
+ Stock-Based Compensation,0,0,53,38,55,39,48,55,66,70
+ Deferred Income Taxes,-46,177,181,357,-587,260,209,331,-198,369
+ Asset Impairment Charge,0,0,548,29,0,0,33,582,624,69
+ Other Non-Cash Adj,112,753,-94,-68,280,-852,-25,-687,1153,5
+ Chg in Non-Cash Work Cap,-105,-69,-367,349,-593,93,-13,311,-960,450
+ (Inc) Dec in Accts Receiv,-64,358,780,-383,-521,433,367,-246,-1519,1005
+ (Inc) Dec in Inventories,-151,-205,-240,123,-237,-141,-129,340,-742,-91
+ (Inc) Dec in Prepaid Assets,-165,156,-121,226,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,275,-378,-786,383,165,-199,-251,217,1301,-464
+ Inc (Dec) in Other,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,4835,6048,5842,5606,5206,5471,4961,3404,7695,6119
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1561,-1499,-1440,-2243,-1547,-2105,-2694,-1947,-1959,-1890
+ Acq of Fixed Prod Assets,-1561,-1499,-1440,-2243,-1547,-2105,-2694,-1947,-1959,-1890
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,-2038,369,-140,-259,436,1229,-451,684,121
+ Dec in LT Investment,0,1826,2839,2654,1564,1628,1370,427,1039,622
+ Inc in LT Investment,0,-3864,-2470,-2794,-1823,-1192,-141,-878,-355,-501
+ Net Cash From Acq & Div,0,0,0,144,134,-1739,5,-2425,-106,-4
+ Cash from Divestitures,0,0,0,209,155,37,5,15,0,0
+ Cash for Acq of Subs,0,0,0,-65,-21,-1776,0,-2440,-106,-4
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-41,6,20,-58,-84,-151,-175,-83,-121,-204
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1602,-3531,-1051,-2297,-1756,-3559,-1635,-4906,-1502,-1977
+ Dividends Paid,-1127,-1403,-1410,-1395,-1415,-1554,-1462,-1405,-1486,-3246
+ Net Cash From Debt,1472,1254,1045,989,-503,-394,2482,3752,-4221,-4
+ Cash From Debt,1472,1254,1045,989,990,0,7531,7138,0,0
+ Repayments of Debt,0,0,0,0,-1493,-394,-5049,-3386,-4221,-4
+ Cash (Repurchase) of Equity,-1949,-5788,-4656,-2938,-866,-1854,-3752,-4,-463,-420
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1949,-5788,-4656,-2938,-866,-1854,-3752,-4,-463,-420
+ Other Financing Activities,15,30,171,-5,-75,794,-103,-72,-215,263
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1589,-5907,-4850,-3349,-2859,-3008,-2835,2271,-6385,-3407
Effect of Foreign Exchange Rates,74,-29,-48,-9,59,-31,-4,108,-96,-56
Net Changes in Cash,1644,-3390,-59,-40,591,-1096,491,769,-192,735
EBITDA,6123,6755,7169,6124,6634,6472,5428,3526,8790,6437
EBITDA Margin (%),13.90,14.81,21.90,20.98,19.24,16.59,15.63,12.70,19.04,12.76
Net Cash Paid for Acquisitions,0,0,0,-144,-134,1739,-5,2425,106,4
Free Cash Flow,3274,4549,4402,3363,3659,3366,2267,1457,5736,4229
Free Cash Flow to Firm,3501,4782,4602,3587,4075,3684,2559,0,6166,4463
Free Cash Flow to Equity,4746,5803,5447,4352,3156,2972,4749,5209,1515,4225
Free Cash Flow per Basic Share,5.97,9.34,10.00,8.03,9.27,8.65,6.42,4.36,17.17,12.93
Price/Free Cash Flow,7.08,5.56,5.62,4.59,6.52,4.23,4.34,5.68,3.19,3.40
Cash Flow to Net Income,1.25,1.45,1.31,1.46,1.07,1.17,1.46,2.40,1.38,1.58
