,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,14599,11645,9789,9599,11738,10566,9510,11634,12217,11845
"+ Cash, Cash Equivalents & STI",4450,2624,1988,2022,2830,1224,1054,2465,1481,2151
+ Cash & Cash Equivalents,4450,1031,924,875,1523,332,858,1763,1472,2151
+ ST Investments,0,1593,1064,1147,1307,892,196,702,9,0
+ Accounts & Notes Receiv,4030,3448,2517,2842,3539,4434,3455,4489,5212,4081
"+ Accounts Receivable, Net",4030,3448,2517,2842,3539,3503,3102,3441,4808,3593
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,350,289,369,570,544,0,0,0,0
"+ Other Receivable, Net",0,-350,-289,-369,-570,387,353,1048,404,488
+ Inventories,5279,4517,4051,3809,4217,4515,4588,4344,4901,4804
+ Raw Materials,1729,1294,1235,1080,1143,1311,1375,1384,1394,1550
+ Work In Process,253,304,148,154,142,138,130,144,178,227
+ Finished Goods,3297,2919,2668,2575,2932,3066,3083,2816,3329,3027
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,840,1056,1233,926,1152,393,413,336,623,809
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,12699,12638,12968,13843,14468,17712,20925,23769,24525,24520
"+ Property, Plant & Equip, Net",5763,5466,5072,5639,5424,12477,15598,15878,16502,17112
"+ Property, Plant & Equip",8457,8758,8991,10137,10997,18701,22728,22976,24328,25449
- Accumulated Depreciation,2694,3292,3919,4498,5573,6224,7130,7098,7826,8337
+ LT Investments & Receivables,2114,2064,2127,2010,2072,2103,2128,4729,4786,4295
+ LT Investments,2114,2064,2127,2010,2072,2103,2128,4729,4786,4295
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4822,5108,5769,6194,6972,3132,3199,3162,3237,3113
+ Total Intangible Assets,1509,1335,1176,1078,1138,2779,2760,2704,2570,2489
+ Goodwill,605,566,536,528,570,1814,1891,1953,1875,1827
+ Other Intangible Assets,904,769,640,550,568,965,869,751,695,662
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,3313,3773,4593,5116,5834,353,439,458,667,624
Total Assets,27298,24283,22757,23442,26206,28278,30435,35403,36742,36365
+ Payables & Accruals,4871,4618,3992,3944,4707,4495,4191,4225,6354,5437
