,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,630,666,674,680,693,720,767,769,735,736
Diluted Weighted Avg Shares,663,666,673,680,687,709,737,769,765,737
Basic Weighted Avg Shares,609,654,670,678,685,704,729,769,763,736
Revenue per Share,19.48,17.60,11.45,11.09,10.87,11.05,10.66,9.90,7.58,10.74
EBITDA per Share,7.26,7.25,5.63,5.98,6.09,5.71,5.66,5.42,3.34,3.54
Operating Income per Share,4.99,5.01,4.23,4.50,4.48,4.05,3.90,3.65,1.87,1.87
"Basic EPS, GAAP",1.86,2.66,1.02,2.81,1.65,2.59,2.40,1.91,-1.94,1.03
Basic EPS from Cont Ops,1.85,2.42,2.39,2.81,1.65,2.59,2.40,1.91,0.02,0.97
"Diluted EPS, GAAP",1.70,2.61,1.01,2.80,1.64,2.58,2.37,1.91,-1.94,1.03
Diluted EPS from Cont Ops,1.70,2.38,2.38,2.80,1.64,2.58,2.37,1.91,0.02,0.97
Dividend per Share,1.44,1.48,1.50,1.52,1.56,1.61,1.64,1.66,1.68,1.07
Cash Flow per Share,4.69,5.21,3.85,4.27,3.59,4.00,3.33,3.57,2.98,2.35
Free Cash Flow per Basic Share,-2.38,-1.20,-1.43,-0.10,-1.04,-0.59,-0.90,-0.65,0.39,-0.58
Cash & Equivalents per Share,1.75,2.81,1.24,0.50,0.70,0.86,1.06,0.92,4.86,0.48
Book Value per Share,22.26,23.88,18.77,20.12,20.45,21.69,22.61,22.88,20.25,20.38
Tangible Book Value per Share,11.57,13.06,8.44,9.03,9.82,10.80,11.80,12.14,17.23,15.42
