,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,17583,23083,23140,23145,21461,20421,27367,21214,22017,21520
- Cash & Cash Equivalents,1102,1751,836,341,485,621,815,708,3571,356
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,3
+ Total Debt,21608,21857,19964,19249,21275,22029,23044,24789,11209,14228
Enterprise Value,38089,43069,42268,42053,42251,41829,49596,45295,29655,35395
Total Capital,35639,37759,32611,32926,35458,37650,40393,42382,26092,29237
Total Debt/Capital (%),60.63,57.89,61.22,58.46,60.00,58.51,57.05,58.49,42.96,48.66
Total Debt / EV,0.57,0.51,0.47,0.46,0.50,0.53,0.46,0.55,0.38,0.40
EV/Sales,3.21,3.75,5.51,5.59,5.67,5.37,6.38,5.95,5.13,4.48
EV/EBITDA,8.62,9.09,11.20,10.37,10.12,10.39,12.04,10.88,11.65,13.58
EV/EBIT,12.55,13.16,14.93,13.80,13.77,14.67,17.46,16.16,20.82,25.76
EV/Cash Flow to Firm,10.23,10.53,13.00,11.84,14.12,11.65,15.34,12.97,12.88,16.62
EV/Free Cash Flow to Firm,4.74,5.21,6.23,6.46,6.85,6.13,7.85,6.72,6.94,8.26
Diluted Market Cap,18497,23087,23097,23169,21273,20089,26280,21227,22906,21532
Diluted Enterprise Value,39003,43193,42225,42077,42063,41497,48509,45308,30544,35407
EV per Share,60.43,64.68,62.73,61.87,60.93,58.07,64.64,58.91,40.34,48.06
TTM Sales,11860,11499,7669,7517,7447,7785,7769,7607,5783,7902
TTM EBITDA,4419,4737,3773,4054,4173,4024,4120,4162,2545,2607
TTM Operating Income,3036,3272,2831,3048,3068,2852,2840,2803,1424,1374
TTM Cash Flow to Firm,3725,4089,3252,3552,2993,3591,3232,3492,2302,2130
TTM Free Cash Flow to Firm,8032,8274,6784,6509,6164,6829,6315,6741,4275,4285
