,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),0,0,0,0,0,0,7.00,104.46,21.69,2.78
Return on Assets (%),-3.16,-2.65,-0.40,1.18,0.66,4.29,0.29,6.71,1.79,0.21
Return on Capital (%),0,0,-6.75,0,8.27,0,1.99,0,8.60,0.97
Return on Invested Capital (%),0,0,-1.25,0,1.32,0,0.28,0,0.86,0.81
Gross Margin (%),76.21,76.01,75.18,73.38,73.54,74.02,75.23,74.41,73.48,73.34
EBITDA Margin (%),2.05,5.63,9.61,8.30,9.43,11.27,15.19,15.53,14.52,18.00
Operating Margin (%),-7.03,-2.71,1.72,0.77,2.25,4.03,2.71,2.14,2.07,5.93
Incremental Operating Margin (%),0,0,20.14,-2.94,8.22,10.68,-1.89,-0.19,1.77,26.95
Pretax Margin (%),-8.79,-3.97,0.96,0.30,1.93,7.40,4.13,12.05,5.78,2.11
Profit Margin (%),-5.70,-4.89,-0.71,2.14,1.22,8.36,0.74,19.16,5.45,0.66
Net Income to Common Margin (%),-5.70,-4.89,-0.71,2.14,1.22,8.36,0.74,19.16,5.45,0.66
Effective Tax Rate (%),0,0,173.78,0,36.93,0,82.15,0,5.74,68.48
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),0,0,0,0,0,0,7.00,104.46,21.69,2.78
