,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,3.65,3.29,3.03,2.95,2.95,3.00,3.08,3.04,3.02,3.06
Days Sales Outstanding,100.12,110.93,120.49,123.80,123.88,121.48,118.46,119.88,120.73,119.30
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,24.36,16.06,19.81,23.93,28.93,28.58,2.35,1.40,3.23,0
Accounts Payable Turnover Days,14.99,22.72,18.42,15.25,12.62,12.77,155.05,261.37,113.12,0
Cash Conversion Cycle,85.14,88.21,102.06,108.55,111.27,108.71,-36.59,-141.49,7.61,119.30
Inventory to Cash Days,100.12,110.93,120.49,123.80,123.88,121.48,118.46,119.88,120.73,119.30
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
