,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.91,0.25,0.70,0.75,0.81,1.08,0.76,1.55,0.74,0.47
Current Ratio,1.20,1.09,1.22,1.44,1.45,1.99,2.00,2.26,1.38,1.25
Quick Ratio,1.14,0.67,1.08,1.27,1.31,1.48,1.19,2.09,1.26,1.04
CFO/Avg Current Liab,0.86,0.95,1.17,0.59,0.98,0.98,1.00,0.80,2.16,2.76
Common Equity/Total Assets,36.04,32.92,6.17,-6.15,2.50,18.88,23.23,2.48,8.36,18.39
Long-Term Debt/Equity (%),38.81,37.32,110.45,97.87,72.97,62.98,76.66,150.51,71.65,57.06
Long-Term Debt/Capital (%),28.96,30.03,64.30,78.06,64.27,60.00,57.87,92.28,78.04,57.62
Long-Term Debt/Total Assets (%),18.56,19.41,41.10,39.18,34.03,29.57,33.08,45.84,32.03,27.17
Total Debt/Equity (%),58.65,42.75,119.33,97.87,73.78,64.74,76.66,150.51,71.65,59.29
Total Debt/Capital (%),43.76,34.40,69.47,78.06,64.99,61.68,57.87,92.28,78.04,59.86
Total Debt/Total Assets (%),28.04,22.24,44.40,39.18,34.41,30.39,33.08,45.84,32.03,28.23
CFO/Total Liabilities,24.29,24.62,29.03,11.24,18.03,26.05,26.56,19.64,42.14,68.65
CFO/CapEx,21.23,0.93,4.86,1.06,63.24,49.16,66.81,169.25,272.17,3.30
Altman's Z-Score,1.81,2.02,1.12,1.42,1.53,1.86,1.79,1.29,2.81,4.22
