,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,26.59,28.11,23.58,25.31,28.83,29.15,24.75,24.33,30.86,27.19
Days Sales Outstanding,13.73,12.99,15.48,14.42,12.66,12.52,14.75,15.00,11.83,13.43
Inventory Turnover,9.46,9.77,8.21,8.80,8.94,7.94,7.44,6.33,7.16,7.56
Days Inventory Outstanding,38.58,37.35,44.47,41.48,40.81,45.94,49.04,57.70,50.95,48.27
Accounts Payable Turnover,16.90,16.02,13.23,13.27,12.89,12.84,12.57,14.93,16.65,14.78
Accounts Payable Turnover Days,21.60,22.78,27.59,27.50,28.32,28.43,29.03,24.45,21.92,24.69
Cash Conversion Cycle,30.71,27.55,32.36,28.40,25.15,30.04,34.76,48.25,40.85,37.01
Inventory to Cash Days,-24.85,-24.36,-28.99,-27.06,-28.15,-33.42,-34.29,-42.70,-39.12,-34.85
Inventories,5796,5502,4438,4773,5074,5871,5038,7172,8402,8408
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,5796,5554,4466,4773,5074,5871,5038,7172,8431,8408
Other Inventory,0,-52,-28,0,0,0,0,0,-29,0
