,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,12106,13419,9796,10078,9435,7479,8105,9113,12986,14956
- Cash & Cash Equivalents,742,362,411,934,601,389,320,352,902,1104
+ Preferred Equity and Hybrid Capital,690,690,690,690,690,690,690,690,690,0
+ Minority/Non Controlling Interest,231,244,211,199,209,205,117,136,156,736
+ Total Debt,9114,5200,4776,4792,4794,5372,5749,8104,6820,5623
Enterprise Value,16929,17848,14737,14761,14314,13195,13948,17345,19230,20092
Total Capital,16927,13315,13403,13890,13775,14327,12994,16167,16646,16582
Total Debt/Capital (%),53.84,39.05,35.63,34.50,34.80,37.50,44.24,50.13,40.97,33.91
Total Debt / EV,0.54,0.29,0.32,0.32,0.33,0.41,0.41,0.47,0.35,0.28
EV/Sales,0.28,0.31,0.34,0.34,0.31,0.29,0.34,0.42,0.33,0.30
EV/EBITDA,9.57,10.82,8.17,8.83,15.42,9.01,0,9.32,7.53,7.38
EV/EBIT,14.10,17.13,11.71,13.13,44.87,15.65,0,12.15,9.03,8.69
EV/Cash Flow to Firm,7.48,11.22,18.53,7.07,11.88,0,0,0,0,0
EV/Free Cash Flow to Firm,5.12,7.34,10.20,5.14,7.67,0,190.56,0,0,0
Diluted Market Cap,12144,13539,10450,10708,9476,7510,8086,9758,14027,15265
Diluted Enterprise Value,21437,19311,15716,15455,14568,13388,14322,18336,20791,20520
EV per Share,114.54,122.50,103.43,105.81,101.77,93.51,98.35,124.08,136.33,134.03
TTM Sales,61347,57828,43483,42939,45794,45743,41140,41404,59152,67232
TTM EBITDA,1769,1649,1803,1671,928,1465,-261,1862,2553,2721
TTM Operating Income,1201,1042,1258,1124,319,843,-809,1427,2129,2313
TTM Cash Flow to Firm,2264,1591,795,2086,1205,-1058,-451,-3318,-2689,-5222
TTM Free Cash Flow to Firm,3306,2430,1444,2870,1867,-565,73,-2953,-2290,-4667
