,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,192,520,798,2547,2768,4577,15331,19879,8930
- Cash & Cash Equivalents,30,88,78,61,135,231,206,1758,1070,1038
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,18,61,38
+ Total Debt,171,779,866,800,2190,4222,3738,26932,26265,25427
Enterprise Value,141,884,1308,1538,4585,6742,8075,40523,45135,33357
Total Capital,171,765,966,925,2389,4512,4105,25559,23916,22156
Total Debt/Capital (%),100.00,101.87,89.67,86.53,91.69,93.57,91.07,105.37,109.82,114.76
Total Debt / EV,1.21,0.88,0.66,0.52,0.48,0.63,0.46,0.66,0.58,0.76
EV/Sales,0.57,2.44,1.82,1.72,3.11,3.28,3.19,11.66,4.72,3.08
EV/EBITDA,3.55,17.33,10.18,9.46,14.68,13.54,12.05,64.42,15.94,10.88
EV/EBIT,6.23,39.54,18.29,15.51,22.22,19.79,18.01,880.94,26.46,17.92
EV/Cash Flow to Firm,3.59,12.81,6.10,11.76,0,15.19,16.21,58.42,15.27,10.85
EV/Free Cash Flow to Firm,3.02,11.11,5.21,8.84,105.36,11.40,12.07,45.45,11.92,8.26
Diluted Market Cap,0,124,522,809,2258,2798,4662,9580,19621,8902
Diluted Enterprise Value,141,815,1310,1548,4313,6789,8194,34772,44877,33329
EV per Share,3.03,19.03,27.93,32.65,59.68,87.06,104.10,194.78,211.13,155.39
TTM Sales,247,362,720,893,1474,2056,2528,3474,9570,10821
TTM EBITDA,40,51,128,163,312,498,670,629,2832,3066
TTM Operating Income,23,22,72,99,206,341,448,46,1706,1861
TTM Cash Flow to Firm,39,69,214,131,-40,444,498,694,2955,3076
TTM Free Cash Flow to Firm,47,80,251,174,44,591,669,892,3787,4039
