,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.19,0.95,0.74,0.60,0.69,0.62,0.35,0.68,0.20,0.39
Current Ratio,1.57,1.28,1.10,1.00,1.15,1.43,0.88,2.58,1.13,0.79
Quick Ratio,1.33,1.04,0.83,0.74,0.91,0.81,0.43,0.83,0.29,0.62
CFO/Avg Current Liab,1.87,0.58,0.57,0.94,0.81,1.04,0.57,-0.35,0.30,0.24
Common Equity/Total Assets,0,-1.23,7.53,9.63,5.60,4.91,6.50,-3.82,-6.34,-9.87
Long-Term Debt/Equity (%),222.34,513.67,318.37,266.67,231.67,410.15,310.76,532.64,575.78,673.66
Long-Term Debt/Capital (%),98.40,101.87,89.20,86.04,91.66,93.56,84.59,104.91,109.32,114.05
Long-Term Debt/Total Assets (%),62.19,66.26,65.03,61.50,61.74,71.41,61.55,73.69,68.75,75.37
Total Debt/Equity (%),225.95,513.69,320.04,268.19,231.74,410.20,334.58,535.00,578.40,677.87
Total Debt/Capital (%),100.00,101.87,89.67,86.53,91.69,93.57,91.07,105.37,109.82,114.76
Total Debt/Total Assets (%),63.20,66.27,65.38,61.85,61.76,71.41,66.27,74.02,69.06,75.84
CFO/Total Liabilities,12.09,3.31,5.38,9.80,5.01,6.62,6.91,-1.82,3.50,3.27
CFO/CapEx,3.17,3.21,1.54,2.26,1.56,2.19,1.83,-2.88,1.41,1.01
Altman's Z-Score,1.36,0.84,1.74,2.37,1.96,1.41,1.83,0.59,0.93,0.83
