,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,46,46,47,47,77,77,78,208,214,215
Diluted Weighted Avg Shares,46,30,47,48,68,78,79,130,211,214
Basic Weighted Avg Shares,46,30,47,47,67,77,78,130,211,214
Revenue per Share,5.33,12.10,15.46,18.98,21.95,26.54,32.41,26.72,45.36,50.57
EBITDA per Share,0.85,1.71,2.76,3.46,4.65,6.43,8.59,4.84,13.42,14.33
Operating Income per Share,0.49,0.75,1.54,2.11,3.07,4.40,5.75,0.35,8.09,8.70
"Basic EPS, GAAP",0.41,-0.48,2.45,0.53,1.10,1.23,1.04,-13.52,-4.83,-4.20
Basic EPS from Cont Ops,0.41,-0.48,2.45,0.53,1.10,1.23,1.04,-13.52,-4.67,-2.45
"Diluted EPS, GAAP",0.41,-0.48,2.43,0.52,1.09,1.22,1.03,-13.52,-4.83,-4.20
Diluted EPS from Cont Ops,0.41,-0.48,2.43,0.52,1.09,1.22,1.03,-13.52,-4.67,-2.45
Dividend per Share,0.13,0.02,0,0,0,0,0,0,0,0
Cash Flow per Share,0.51,1.13,1.22,2.07,1.94,4.17,4.01,-4.39,5.55,4.56
Free Cash Flow per Basic Share,0.35,0.78,0.43,1.16,0.70,2.27,1.82,-5.92,1.61,0.06
Cash & Equivalents per Share,0.64,1.89,1.67,1.30,1.98,3.20,3.11,8.45,5.01,4.84
Book Value per Share,0,-0.31,2.13,2.64,2.58,3.75,4.72,-6.69,-11.27,-15.41
Tangible Book Value per Share,1.18,-8.77,-6.16,-5.43,-10.40,-17.32,-11.65,-42.98,-53.58,-55.75
