,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,152.58,69.90,84.22,72.37,48.72,38.81,44.33,17.73,23.63,19.98
Days Sales Outstanding,2.39,5.22,4.33,5.04,7.49,9.41,8.23,20.59,15.45,18.27
Inventory Turnover,93.97,43.60,47.09,47.34,57.79,56.35,60.87,56.69,108.07,106.95
Days Inventory Outstanding,3.88,8.37,7.75,7.71,6.32,6.48,6.00,6.44,3.38,3.41
Accounts Payable Turnover,44.12,24.24,30.92,27.94,28.84,22.71,19.65,15.81,22.17,19.08
Accounts Payable Turnover Days,8.27,15.06,11.80,13.06,12.65,16.07,18.57,23.09,16.46,19.13
Cash Conversion Cycle,-2.00,-1.47,0.28,-0.31,1.15,-0.19,-4.34,3.93,2.36,2.55
Inventory to Cash Days,-1.49,-3.15,-3.42,-2.67,1.18,2.93,2.24,14.15,12.07,14.85
Inventories,3,7,12,11,17,21,18,44,42,59
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,3,7,12,11,17,21,18,44,42,59
