,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
+ Net Income,1861,1259,1737,1701,2163,1786,2211,2346,2735,2610
+ Depreciation & Amortization,585,588,608,604,619,620,595,601,570,547
+ Non-Cash Items,127,480,27,241,-483,408,77,192,-267,-329
+ Stock-Based Compensation,109,106,90,96,77,85,95,90,99,112
+ Deferred Income Taxes,103,-49,27,120,-504,94,-30,119,62,-22
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-85,423,-90,25,-56,230,12,-17,-427,-418
+ Chg in Non-Cash Work Cap,-32,215,258,-232,542,-7,794,-156,277,-49
+ (Inc) Dec in Accts Receiv,-41,7,-7,-69,-123,-43,38,28,-166,-41
+ (Inc) Dec in Inventories,-88,-24,-146,-61,16,54,103,-355,-86,-319
+ (Inc) Dec in Prepaid Assets,11,-50,0,17,-11,-114,94,-43,-35,62
+ Inc (Dec) in Accts Payable,192,146,319,100,575,162,393,343,457,200
+ Inc (Dec) in Other,-105,137,93,-217,85,-67,166,-129,108,50
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,2541,2543,2630,2313,2841,2807,3676,2983,3316,2779
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,7,11,4,4,1,14,2,3,3,1
+ Disp of Fixed Prod Assets,7,11,4,4,1,14,2,3,3,1
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-663,-712,-729,-684,-623,-538,-461,-531,-569,-689
+ Acq of Fixed Prod Assets,-663,-712,-729,-684,-623,-538,-461,-531,-569,-689
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,122,-822,745,18,-8036,26,-48,3,-1112,349
+ Cash from Divestitures,122,0,829,18,0,26,0,3,90,633
+ Cash for Acq of Subs,0,-822,-84,0,-8036,0,-48,0,-1201,-284
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-26,-78,74,16,-28,-60,21,12,-13,-8
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-562,-1602,93,-647,-8685,-556,-486,-513,-1691,-346
+ Dividends Paid,-983,-1018,-1072,-1135,-1140,-1182,-1196,-1246,-1244,-1288
+ Net Cash From Debt,228,1107,-458,72,5950,-1155,241,-1032,-386,903
+ Cash From Debt,1673,2253,543,1072,6550,339,1638,1577,2755,2324
+ Repayments of Debt,-1445,-1146,-1000,-1000,-600,-1494,-1397,-2609,-3141,-1422
+ Cash (Repurchase) of Equity,-1745,-1162,-607,-1651,368,-1,-3,-301,-877,-1404
+ Increase in Capital Stock,0,0,0,0,970,0,0,0,0,0
+ Decrease in Capital Stock,-1745,-1162,-607,-1651,-602,-1,-3,-301,-877,-1404
+ Other Financing Activities,676,-313,-149,1069,267,161,-984,-135,4,-615
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1824,-1385,-2286,-1645,5446,-2176,-1941,-2715,-2503,-2404
Effect of Foreign Exchange Rates,-29,-89,-8,-18,32,-23,-21,73,-58,-12
Net Changes in Cash,155,-444,438,21,-399,74,1249,-245,-878,28
EBITDA,3481,3210,3319,3366,3294,3441,3573,3970,3826,3592
EBITDA Margin (%),19.44,18.20,20.04,21.55,20.93,20.40,20.27,21.90,20.14,17.88
Net Cash Paid for Acquisitions,-122,822,-744,-17,8036,-26,48,-3,1112,-349
Free Cash Flow,1878,1830,1901,1629,2218,2269,3215,2452,2747,2089
Free Cash Flow to Firm,2090,2050,2114,1844,2593,2704,3601,2786,3061,2408
Free Cash Flow to Equity,2112,2949,1447,1705,8170,1129,3459,1423,2365,2993
Free Cash Flow per Basic Share,2.99,3.05,3.18,2.77,3.85,3.78,5.29,3.99,4.52,3.51
Price/Free Cash Flow,11.07,10.61,11.44,11.28,7.25,8.84,9.35,11.07,11.02,14.43
Cash Flow to Net Income,1.39,2.08,1.55,1.40,1.33,1.60,1.69,1.27,1.22,1.07
