,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,11274,9683,10941,11989,12628,13341,13086,16383,20580,20365
"+ Cash, Cash Equivalents & STI",4917,2908,3763,3534,3969,3265,2319,4881,7087,6897
+ Cash & Cash Equivalents,4917,2908,3763,3534,3969,3265,2319,4881,7087,6897
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,5044,5460,5719,7252,7599,8481,9116,10102,11977,11863
"+ Accounts Receivable, Net",5044,5460,5719,7252,7599,8481,9116,10102,11977,11863
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,457,463,498,496,514,525,553,572,587,637
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,457,463,498,496,514,525,553,572,587,637
+ Other ST Assets,856,852,961,707,546,1070,1098,828,929,968
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,22293,23387,26128,34075,35924,38989,41317,57154,62197,65629
"+ Property, Plant & Equip, Net",18484,19550,20875,24284,25981,28154,30429,47525,51135,54704
"+ Property, Plant & Equip",38109,40691,42864,47018,50626,55121,59511,78941,85460,91888
- Accumulated Depreciation,19625,21141,21989,22734,24645,26967,29082,31416,34325,37184
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,3809,3837,5253,9791,9943,10835,10888,9629,11062,10925
+ Total Intangible Assets,2755,2790,3810,7755,7154,7453,6884,6372,6992,6544
+ Goodwill,2755,2790,3810,6747,7154,6973,6884,6372,6992,6544
+ Other Intangible Assets,0,0,0,1008,0,480,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1054,1047,1443,2036,2789,3382,4004,3257,4070,4381
Total Assets,33567,33070,37069,46064,48552,52330,54403,73537,82777,85994
+ Payables & Accruals,5499,5311,5938,7175,7898,7352,8049,8370,11306,11749
