,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,292,352,399,313,262,292,327,412,565,641
+ Depreciation & Amortization,51,61,65,70,103,109,319,385,441,426
+ Non-Cash Items,35,17,29,10,-44,21,39,20,130,80
+ Stock-Based Compensation,24,26,26,21,21,25,50,20,46,41
+ Deferred Income Taxes,15,-7,5,-10,-67,-5,-27,29,88,36
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-4,-2,-2,-1,2,1,16,-29,-4,3
+ Chg in Non-Cash Work Cap,-143,43,-44,57,-132,-107,331,-33,-63,-109
+ (Inc) Dec in Accts Receiv,-150,-17,22,20,-69,-55,-6,315,-76,-52
+ (Inc) Dec in Inventories,26,-64,20,45,-9,-109,256,181,-41,-368
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-3,148,-70,-42,-63,88,-145,-269,109,421
+ Inc (Dec) in Other,-16,-24,-16,33,8,-32,227,-260,-55,-110
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,236,472,448,449,189,315,1016,784,1073,1038
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,6,0,2,0,1,11,4,21,25,3
+ Disp of Fixed Prod Assets,6,0,2,0,1,11,4,21,25,3
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-41,-48,-49,-50,-89,-93,-185,-136,-130,-149
+ Acq of Fixed Prod Assets,-41,-48,-49,-50,-89,-93,-185,-136,-130,-149
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-223,-300,-130,-183,-945,-51,-2996,-40,-435,-89
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-223,-300,-130,-183,-945,-51,-2996,-40,-435,-89
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,-203,-542,0,-14,0,0,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-259,-348,-380,-775,-1033,-147,-3178,-155,-540,-235
+ Dividends Paid,-13,-19,-27,-32,-42,-46,-82,-92,-92,-111
+ Net Cash From Debt,129,70,175,772,-53,2027,559,-199,-161,-30
+ Cash From Debt,959,563,787,1875,1217,3481,3982,3878,5391,6087
+ Repayments of Debt,-830,-494,-613,-1103,-1270,-1454,-3424,-4077,-5552,-6117
+ Cash (Repurchase) of Equity,-33,-27,-388,-212,0,0,0,-207,-300,-473
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-33,-27,-388,-212,0,0,0,-207,-300,-473
+ Other Financing Activities,9,2,-9,-3,-2,-2,-16,-120,-100,-94
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,93,26,-249,524,-97,1978,462,-619,-653,-708
Effect of Foreign Exchange Rates,0,-10,-19,-26,32,-37,-37,-15,-6,-27
Net Changes in Cash,70,150,-181,198,-942,2145,-1701,9,-120,95
EBITDA,489,588,672,528,524,583,982,1130,1317,1437
EBITDA Margin (%),19.03,19.33,20.32,18.02,13.51,13.35,11.98,14.95,16.84,17.18
Net Cash Paid for Acquisitions,223,300,130,183,945,51,2996,40,435,89
Free Cash Flow,194,425,399,399,99,221,830,647,943,889
Free Cash Flow to Firm,205,437,410,431,157,310,990,794,1079,1029
Free Cash Flow to Equity,330,495,575,1172,48,2259,1393,469,807,862
Free Cash Flow per Basic Share,2.04,4.43,4.15,4.42,1.04,2.31,4.87,3.41,5.02,4.88
Price/Free Cash Flow,25.93,16.41,13.88,15.15,28.13,16.20,11.46,14.98,14.36,15.37
Cash Flow to Net Income,0.81,1.34,1.12,1.47,0.72,1.07,3.11,1.89,1.92,1.64
