,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.26,6.76,5.77,5.86,5.80,7.02,6.63,6.95,8.20,7.84
Days Sales Outstanding,58.28,53.99,63.20,62.32,62.90,51.98,55.06,52.50,44.52,46.53
Inventory Turnover,17.40,20.29,17.57,17.09,13.53,14.33,14.74,14.70,15.83,12.14
Days Inventory Outstanding,20.97,17.99,20.77,21.35,26.97,25.46,24.77,24.83,23.06,30.07
Accounts Payable Turnover,5.13,6.20,6.04,6.58,5.28,6.06,5.87,5.63,7.43,7.30
Accounts Payable Turnover Days,71.16,58.82,60.47,55.48,69.07,60.25,62.17,64.86,49.15,50.01
Cash Conversion Cycle,8.10,13.16,23.51,28.19,20.80,17.19,17.66,12.47,18.43,26.59
Inventory to Cash Days,37.31,35.99,42.43,40.96,35.93,26.52,30.29,27.67,21.47,16.46
Inventories,684,702,675,630,562,577,487,461,604,1055
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,684,702,675,630,562,577,487,461,604,1055
