,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,723,704,667,659,660,662,664,665,667,669
Diluted Weighted Avg Shares,748,725,695,657,660,665,667,668,666,666
Basic Weighted Avg Shares,743,719,680,657,660,661,664,665,666,666
Revenue per Share,21.39,23.86,22.00,20.68,15.95,16.24,15.34,14.53,16.73,18.95
EBITDA per Share,5.82,5.77,5.61,5.20,5.18,5.12,4.82,5.41,5.41,5.10
Operating Income per Share,4.07,4.04,3.93,3.41,3.41,3.60,3.24,3.80,3.82,3.52
"Basic EPS, GAAP",0.15,1.07,0.45,-1.72,-1.76,1.82,0.46,0.07,-0.61,-0.82
Basic EPS from Cont Ops,0.98,1.64,1.12,0.55,-0.22,2.04,0.72,0.22,-1.43,-0.76
"Diluted EPS, GAAP",0.15,1.06,0.44,-1.72,-1.76,1.81,0.45,0.07,-0.61,-0.82
Diluted EPS from Cont Ops,0.98,1.62,1.10,0.55,-0.22,2.03,0.72,0.22,-1.43,-0.76
Dividend per Share,0.16,0.20,0.41,0.44,0.48,0.52,0.55,0.57,0.60,0.63
Cash Flow per Share,3.65,2.49,3.14,4.39,3.77,3.54,3.71,4.14,2.86,4.08
Free Cash Flow per Basic Share,0.98,-0.31,-0.26,0.82,0.47,0.34,0.09,1.29,-0.32,-2.76
Cash & Equivalents per Share,3.20,3.19,2.62,3.19,2.08,2.23,2.15,2.14,1.76,3.15
Book Value per Share,-0.20,0.74,0.23,-1.73,-3.43,-1.51,-1.03,-1.01,-1.62,-2.43
Tangible Book Value per Share,7.93,7.94,7.20,6.35,5.18,6.20,5.57,4.26,1.67,2.19
