,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,21049,20858,20807,20463,19965,19295,20173,19881,18699,23498
ST Debt,2180,2133,2529,1303,2164,1659,1868,1430,1367,1758
LT Debt,18869,18725,18278,19160,17801,17636,18305,18451,17332,21740
Total Debt/EBITDA,4.87,5.03,5.46,5.99,5.84,5.70,6.31,5.53,5.19,6.92
Net Debt/EBITDA,4.49,4.66,5.12,5.61,5.56,5.36,5.99,5.23,4.93,6.52
Total Debt/EBIT,6.95,7.19,7.79,9.14,8.88,8.10,9.37,7.86,7.35,10.04
Net Debt/EBIT,6.41,6.66,7.32,8.56,8.46,7.61,8.89,7.43,6.98,9.45
EBITDA to Interest Expense,2.92,2.82,2.66,2.39,2.92,3.20,3.05,3.46,3.95,3.04
EBITDA-CapEx/Interest Expense,1.57,1.45,1.05,0.75,1.06,1.20,0.76,1.63,1.63,-1.04
EBIT to Interest Expense,2.04,1.97,1.86,1.56,1.92,2.25,2.05,2.44,2.79,2.10
Interest Expense,1482,1471,1436,1431,1170,1056,1050,1038,911,1117
Common Equity/Total Assets,-0.35,1.33,0.41,-3.15,-6.85,-3.07,-2.03,-1.94,-3.28,-4.24
Long-Term Debt/Equity (%),246.62,255.63,296.19,336.14,367.41,314.70,350.07,390.91,379.51,482.68
Long-Term Debt/Capital (%),77.88,76.64,76.22,86.19,88.66,85.22,84.27,86.64,85.75,87.75
Long-Term Debt/Total Assets (%),46.69,48.05,49.60,53.05,53.76,54.23,54.40,53.32,52.58,56.67
Total Debt/Equity (%),275.11,284.75,337.17,359.00,412.07,344.31,385.79,421.21,409.44,521.71
Total Debt/Capital (%),86.88,85.38,86.77,92.05,99.44,93.24,92.87,93.36,92.51,94.84
Total Debt/Total Assets (%),52.09,53.53,56.46,56.65,60.30,59.33,59.95,57.45,56.73,61.25
Net Debt to Equity,253.65,263.74,316.72,336.11,392.49,323.50,366.11,398.14,388.79,491.21
Net Debt/Capital (%),85.92,84.39,86.03,91.55,99.41,92.84,92.51,93.00,92.15,94.54
EBITDA,4321,4146,3814,3415,3418,3384,3198,3596,3601,3394
EBITDA-CapEx,2333,2130,1506,1070,1241,1263,793,1696,1485,-1157
Operating Income (Loss),3027,2901,2670,2239,2249,2381,2153,2528,2545,2341
