,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,91.21,0,0,0,0,0,0,0
Return on Assets (%),0.28,1.94,0.81,-3.10,-3.35,3.67,0.92,0.13,-1.21,-1.53
Return on Capital (%),2.79,6.05,2.85,0,-8.87,7.49,3.81,2.41,0,0
Return on Invested Capital (%),7.13,7.52,5.69,0,-2.50,6.16,5.50,5.58,0,0
Gross Margin (%),20.43,18.01,19.15,17.91,23.40,23.97,23.05,27.88,24.33,20.19
EBITDA Margin (%),27.19,24.18,25.49,25.14,32.46,31.52,31.39,37.23,32.32,26.90
Operating Margin (%),19.05,16.92,17.84,16.48,21.36,22.18,21.13,26.17,22.84,18.55
Incremental Operating Margin (%),17.16,-10.04,10.58,31.30,-0.33,64.08,41.68,-70.89,1.15,-13.82
Pretax Margin (%),6.59,9.19,7.50,1.01,7.32,18.80,9.82,5.05,-9.55,-1.34
Profit Margin (%),0.72,4.49,2.05,-8.32,-11.03,11.21,2.97,0.48,-3.67,-4.33
Net Income to Common Margin (%),0.72,4.49,2.05,-8.32,-11.03,11.21,2.97,0.48,-3.67,-4.33
Effective Tax Rate (%),32.73,26.59,41.44,0,128.40,35.08,35.16,44.26,0,0
Dvd Payout Ratio (%),10.20,9.27,22.66,40.62,134.32,20.11,55.52,149.41,-26.79,-90.95
Sustainable Growth Rate (%),0,0,70.54,0,0,0,0,0,0,0
