,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1194,3079,2899,-275,5090,14138,6358,2710,5861,8687
+ Depreciation & Amortization,1804,2103,2667,2980,3861,4759,5424,5650,6214,7116
+ Non-Cash Items,-867,-141,-328,353,382,425,528,354,813,623
+ Stock-Based Compensation,91,115,168,191,215,198,243,328,378,514
+ Deferred Income Taxes,0,0,0,0,0,0,0,0,0,0
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-958,-256,-496,162,167,227,285,26,435,109
+ Chg in Non-Cash Work Cap,-320,658,-30,110,-1180,-1922,879,-408,-420,-1245
+ (Inc) Dec in Accts Receiv,-409,-518,393,465,-1651,-1734,2431,-723,-1446,190
+ (Inc) Dec in Inventories,83,194,116,-549,50,-472,-1528,-489,866,-2179
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,143,671,-691,272,564,549,-174,725,210,744
+ Inc (Dec) in Other,-137,311,152,-78,-143,-265,150,79,-50,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1811,5699,5208,3168,8153,17400,13189,8306,12468,15181
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,28,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,28,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1244,-2658,-4021,-5817,-4734,-8879,-9780,-8223,-10030,-12067
+ Acq of Fixed Prod Assets,-1244,-2658,-4021,-5817,-4734,-8879,-9780,-8223,-10030,-12067
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-472,-532,-2276,2847,-359,142,-1173,415,-1057,-155
+ Dec in LT Investment,705,557,2248,4025,1154,1087,3045,2272,2106,1615
+ Inc in LT Investment,-1177,-1089,-4524,-1178,-1513,-945,-4218,-1857,-3163,-1770
+ Net Cash From Acq & Div,69,105,1,6,-2634,0,0,0,0,888
+ Cash from Divestitures,69,105,1,6,0,0,0,0,0,888
+ Cash for Acq of Subs,0,0,0,0,-2634,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-93,632,64,-104,190,521,868,219,498,-251
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1712,-2453,-6232,-3068,-7537,-8216,-10085,-7589,-10589,-11585
+ Dividends Paid,0,0,0,0,0,0,0,0,0,-461
+ Net Cash From Debt,504,-1631,174,2094,753,-9185,210,634,-332,-32
+ Cash From Debt,1247,2212,2503,2964,3311,1009,3550,5000,1188,2000
+ Repayments of Debt,-743,-3843,-2329,-870,-2558,-10194,-3340,-4366,-1520,-2032
+ Cash (Repurchase) of Equity,-5,-76,-884,-148,-35,-71,-2729,-251,-1294,-2432
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-5,-76,-884,-148,-35,-71,-2729,-251,-1294,-2432
+ Other Financing Activities,-177,-241,-8,-201,-369,1480,81,-700,-155,-55
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,322,-1948,-718,1745,349,-7776,-2438,-317,-1781,-2980
Effect of Foreign Exchange Rates,0,-28,-121,8,-12,-37,26,11,41,-106
Net Changes in Cash,421,1298,-1742,1845,965,1408,666,400,98,616
EBITDA,2163,5230,5665,3215,9747,19753,12800,8653,12985,16866
EBITDA Margin (%),23.84,31.97,34.99,25.93,47.96,65.00,54.69,40.37,46.87,54.83
Net Cash Paid for Acquisitions,-69,-105,-1,-6,2634,0,0,0,0,-888
Free Cash Flow,567,3041,1187,-2649,3419,8521,3409,83,2438,3114
Free Cash Flow to Firm,797,3377,1536,0,4007,8859,3524,259,2609,3285
Free Cash Flow to Equity,1099,1410,1361,-555,4172,-664,3619,717,2106,3082
Free Cash Flow per Basic Share,0.55,2.87,1.11,-2.56,3.14,7.40,3.06,0.07,2.18,2.80
Price/Free Cash Flow,4.70,4.67,2.02,1.93,2.83,2.47,2.25,3.13,3.71,2.32
Cash Flow to Net Income,1.52,1.87,1.80,-11.48,1.60,1.23,2.09,3.09,2.13,1.75
