,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,2450,2031,4279,4191,4101,5031,3962,424,2512,4065
+ Depreciation & Amortization,1283,1316,1742,1718,1654,1770,2038,1927,1973,1990
+ Non-Cash Items,-99,336,-852,256,-122,-477,334,2192,642,-2651
+ Stock-Based Compensation,104,114,109,115,91,130,119,137,155,391
+ Deferred Income Taxes,148,177,-32,-442,-434,-322,100,-43,233,-366
+ Asset Impairment Charge,0,0,0,0,0,0,0,2016,49,834
+ Other Non-Cash Adj,-351,45,-929,583,221,-285,115,82,205,-3510
+ Chg in Non-Cash Work Cap,667,210,495,1682,1618,1941,-740,941,428,495
+ (Inc) Dec in Accts Receiv,-449,-616,-338,115,-153,-391,-789,163,-1451,808
+ (Inc) Dec in Inventories,321,860,719,-644,98,331,141,63,165,-433
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,606,-144,438,1885,1562,1604,580,983,1888,106
+ Inc (Dec) in Other,189,110,-324,326,111,397,-672,-268,-174,14
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,4301,3893,5664,7847,7251,8265,5594,5484,5555,3899
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,115,67,867,60,444,0,3,724,856,1308
+ Disp of Fixed Prod Assets,115,67,867,60,444,0,3,724,856,1308
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1212,-1106,-1251,-1325,-1351,-1367,-1702,-1374,-1379,-1734
+ Acq of Fixed Prod Assets,-1212,-1106,-1251,-1325,-1351,-1367,-1702,-1374,-1379,-1734
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-50,-1,1,0,0,0,0,0,0,0
+ Dec in LT Investment,16,58,50,0,0,0,0,0,0,0
+ Inc in LT Investment,-66,-59,-49,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-834,-744,-3204,-2338,-88,-4793,-741,-718,4096,-2189
+ Cash from Divestitures,20,93,814,74,0,0,0,0,5527,0
+ Cash for Acq of Subs,-854,-837,-4018,-2412,-88,-4793,-741,-718,-1431,-2189
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-15,53,-689,86,152,659,133,71,499,1551
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1996,-1731,-4276,-3517,-843,-5501,-2307,-1297,4072,-1064
+ Dividends Paid,-1040,-1199,-1384,-1563,-1723,-1739,-1643,-1747,-1617,-1659
+ Net Cash From Debt,-300,-282,1587,5200,-6196,1010,1972,-1047,-2531,3598
+ Cash From Debt,4000,268,12285,5991,0,5900,12433,20367,12726,11958
+ Repayments of Debt,-4300,-550,-10698,-791,-6196,-4890,-10461,-21414,-15257,-8360
+ Cash (Repurchase) of Equity,-615,-705,-1226,-1152,-5220,-5228,-4160,-1589,-110,-187
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-615,-705,-1226,-1152,-5220,-5228,-4160,-1589,-110,-187
+ Other Financing Activities,459,564,108,121,205,662,784,-264,-4778,-3251
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1496,-1622,-915,2606,-12934,-5295,-3047,-4647,-9036,-1499
Effect of Foreign Exchange Rates,0,0,-119,-129,20,15,-9,-1,-66,-47
Net Changes in Cash,809,540,473,6936,-6526,-2531,240,-460,591,1336
EBITDA,4859,4893,6095,7682,7076,7993,6872,2899,5454,2960
EBITDA Margin (%),6.73,6.41,5.89,6.55,5.99,6.08,5.02,2.08,4.12,2.23
Net Cash Paid for Acquisitions,834,744,3204,2338,88,4793,741,718,-4096,2189
Free Cash Flow,3089,2787,4413,6522,5900,6898,3892,4110,4176,2165
Free Cash Flow to Firm,3193,2876,4898,7002,6484,7411,4505,4439,4778,0
Free Cash Flow to Equity,2904,2572,6867,11782,148,7908,5867,3787,2501,7071
Free Cash Flow per Basic Share,3.27,2.92,4.23,6.02,5.50,6.96,4.22,4.67,4.83,2.50
Price/Free Cash Flow,8.33,11.69,13.32,9.58,10.25,7.00,6.48,4.98,6.08,5.41
Cash Flow to Net Income,1.76,2.02,1.34,1.88,1.78,1.65,1.40,12.03,2.19,0.90
