,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,654,730,661,684,819,1121,1196,1670,1848,2182
"+ Cash, Cash Equivalents & STI",150,190,116,67,138,224,323,655,147,133
+ Cash & Cash Equivalents,150,190,116,67,138,224,323,655,147,133
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,165,189,182,242,280,326,320,375,546,522
"+ Accounts Receivable, Net",165,189,182,242,280,326,320,375,546,522
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,300,319,325,350,380,545,522,603,1090,1405
+ Raw Materials,184,184,188,219,242,349,328,376,727,798
+ Work In Process,10,9,3,3,3,7,10,7,11,15
+ Finished Goods,113,136,145,128,136,189,184,221,352,592
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,-7,-9,-11,0,0,0,0,0,0,0
+ Other ST Assets,39,32,38,25,20,25,31,36,65,122
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1144,1162,1131,1178,1201,1306,1470,1566,3029,2987
"+ Property, Plant & Equip, Net",86,99,98,106,104,133,203,216,329,360
"+ Property, Plant & Equip",146,169,184,213,230,279,364,417,563,643
- Accumulated Depreciation,60,69,86,106,126,146,161,201,234,283
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1058,1062,1033,1072,1097,1172,1267,1349,2700,2627
+ Total Intangible Assets,891,920,927,960,957,1011,1103,1147,2451,2332
+ Goodwill,608,636,670,705,722,765,805,855,1410,1401
+ Other Intangible Assets,283,285,257,255,236,246,298,292,1041,931
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,167,142,107,112,140,161,164,202,249,296
Total Assets,1798,1892,1793,1862,2020,2426,2666,3235,4878,5169
+ Payables & Accruals,229,235,204,296,367,513,436,598,1078,930
+ Accounts Payable,109,132,108,182,234,328,262,330,674,446
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,120,102,96,114,133,185,174,268,404,484
+ ST Debt,22,6,9,46,22,48,61,43,78,62
+ ST Borrowings,22,6,9,46,22,48,61,43,78,62
+ ST Finance Leases,0,0,0,0,0,1,9,2,4,3
+ Other ST Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,7,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-7,0,0,0,0,0,0,0,0,0
Total Current Liabilities,251,241,213,342,389,561,497,642,1156,992
+ LT Debt,1175,1082,1050,1007,907,876,978,1022,1244,1682
+ LT Borrowings,1175,1082,1050,1007,907,876,838,842,902,1369
+ LT Finance Leases,0,0,0,0,0,19,140,180,342,313
+ Other LT Liabilities,-262,-410,-402,79,121,167,96,116,206,126
+ Accrued Liabilities,0,13,6,17,44,71,96,116,206,126
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,-262,-423,-408,61,77,96,0,0,0,0
Total Noncurrent Liabilities,913,672,648,1085,1027,1043,1075,1137,1450,1808
Total Liabilities,1164,913,861,1427,1416,1604,1572,1779,2606,2800
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,422,436,444,450,461,477,500,526,954,1017
+ Common Stock,1,1,1,1,1,1,1,1,1,1
+ Additional Paid in Capital,422,435,443,449,460,476,499,526,953,1016
- Treasury Stock,7,8,112,262,294,321,325,332,449,808
+ Retained Earnings,106,280,358,456,616,831,1084,1433,1966,2316
+ Other Equity,-2,-16,-22,-40,-21,-24,-25,-34,-55,-65
Equity Before Minority Interest,634,980,932,401,560,761,1032,1390,2214,2257
+ Minority/Non Controlling Interest,0,0,0,33,44,62,62,66,58,112
Total Equity,634,980,932,434,604,822,1094,1456,2272,2370
Total Liabilities & Equity,1798,1892,1793,1862,2020,2426,2666,3235,4878,5169
Shares Outstanding,69,69,66,63,62,62,63,63,64,61
Capital Leases - Total,0,0,0,0,0,20,149,182,346,316
Net Debt,1047,898,943,986,790,699,576,230,833,1298
Net Debt to Equity,165.14,91.70,101.26,226.98,130.89,85.07,52.65,15.80,36.65,54.78
Tangible Common Equity Ratio,-28,6,1,-58,-33,-13,-1,15,-7,1
Current Ratio,2.61,3.04,3.10,2.00,2.10,2.00,2.41,2.60,1.60,2.20
Cash Conversion Cycle,104.08,118.20,137.83,130.60,111.55,114.61,114.05,118.26,110.96,131.51
Number of Employees,3380,3587,3156,4202,4556,5664,5689,6797,9540,9500
