,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),9.40,15.38,9.09,11.17,4.76,-3.81,10.75,5.38,5.41,4.43
Return on Assets (%),2.23,3.56,2.25,2.82,1.33,-0.55,2.32,1.30,1.28,1.08
Return on Capital (%),6.28,9.12,6.07,7.52,4.21,0,0,0,0,0
Return on Invested Capital (%),8.47,8.57,5.51,7.22,5.71,0,0,0,0,0
Gross Margin (%),31.06,34.82,37.04,37.69,37.66,35.19,36.37,37.10,38.38,35.55
EBITDA Margin (%),31.06,33.13,34.87,35.48,35.28,11.58,30.47,22.07,25.72,24.19
Operating Margin (%),18.17,19.60,17.47,17.80,18.11,-3.74,15.87,7.13,10.37,8.90
Incremental Operating Margin (%),4.87,41.23,32.61,28.99,26.16,0,-784.84,-80.50,43.56,-0.60
Pretax Margin (%),9.71,14.75,13.61,13.40,7.70,-8.60,9.13,4.17,5.29,3.84
Profit Margin (%),8.07,12.85,9.83,12.08,5.59,-2.39,11.38,6.41,6.21,4.79
Net Income to Common Margin (%),7.27,12.02,8.85,11.05,4.59,-3.34,10.40,5.44,5.09,3.55
Effective Tax Rate (%),19.82,22.39,30.99,11.13,29.61,0,0,0,0,0
Dvd Payout Ratio (%),34.73,24.70,45.23,39.27,111.47,-137.53,53.66,107.71,112.91,153.10
Sustainable Growth Rate (%),6.13,11.58,4.98,6.78,-0.55,-9.04,4.98,-0.41,-0.70,-2.35
