,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,10635,12029,11954,12463,14516,15431,19586,24147,29533,33096
ST Debt,810,1795,990,2288,2874,799,1109,3642,4013,5135
LT Debt,9825,10234,10964,10175,11642,14632,18477,20505,25520,27961
Total Debt/EBITDA,2.72,2.71,2.98,2.96,3.34,10.53,5.21,8.06,7.70,7.95
Net Debt/EBITDA,2.68,2.68,2.94,2.94,3.09,10.43,5.00,7.66,7.10,7.38
Total Debt/EBIT,4.65,4.58,5.94,5.90,6.51,-32.55,10.00,24.95,19.10,21.60
Net Debt/EBIT,4.59,4.53,5.86,5.85,6.02,-32.25,9.61,23.73,17.60,20.07
EBITDA to Interest Expense,7.18,7.94,7.24,7.25,6.80,2.00,4.47,3.32,4.14,3.56
EBITDA-CapEx/Interest Expense,0.57,0.96,-0.37,0.80,0.79,-4.15,-1.32,-2.75,-1.81,-1.38
EBIT to Interest Expense,4.20,4.69,3.63,3.64,3.49,-0.65,2.33,1.07,1.67,1.31
Interest Expense,544,560,555,581,639,734,841,902,925,1169
Common Equity/Total Assets,21.33,21.95,22.71,23.48,22.28,18.53,20.77,20.35,18.68,17.50
Long-Term Debt/Equity (%),84.04,78.83,81.89,71.72,83.96,115.65,119.24,128.57,143.46,159.58
Long-Term Debt/Capital (%),43.98,40.82,43.17,38.10,40.96,52.01,52.56,51.05,53.87,55.23
Long-Term Debt/Total Assets (%),21.06,20.39,21.79,19.83,22.14,25.80,28.70,29.56,34.14,35.83
Total Debt/Equity (%),90.97,92.66,89.29,87.85,104.69,121.96,126.39,151.40,166.02,188.88
Total Debt/Capital (%),47.61,47.98,47.07,46.67,51.07,54.85,55.72,60.12,62.34,65.37
Total Debt/Total Assets (%),22.80,23.97,23.76,24.29,27.61,27.21,30.42,34.81,39.51,42.41
Net Debt to Equity,89.72,91.64,88.09,87.17,96.82,120.83,121.48,144.03,152.97,175.44
Net Debt/Capital (%),47.26,47.71,46.73,46.48,49.11,54.62,53.66,57.32,57.91,61.83
EBITDA,3908,4444,4018,4211,4346,1466,3762,2997,3834,4165
EBITDA-CapEx,309,538,-207,462,502,-3043,-1114,-2483,-1671,-1613
Operating Income (Loss),2286,2629,2013,2113,2231,-474,1959,968,1546,1532
