,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.71,0.58,2.71,1.86,1.66,1.10,0.73,0.96,1.58,1.75
Current Ratio,1.84,1.51,3.49,2.31,2.19,1.60,1.20,1.80,1.97,2.18
Quick Ratio,1.74,1.43,2.98,2.01,1.85,1.26,0.91,1.06,1.75,1.93
CFO/Avg Current Liab,0.42,0.38,0.41,0.93,0.85,0.67,0.75,0.62,0.62,0.51
Common Equity/Total Assets,45.45,41.88,43.38,62.74,53.67,72.14,99.23,118.92,135.55,164.59
Long-Term Debt/Equity (%),17.41,34.05,103.09,71.25,114.52,122.35,266.25,228.17,81.07,157.95
Long-Term Debt/Capital (%),17.92,25.55,46.77,31.39,38.54,29.91,27.92,26.12,17.47,18.66
Long-Term Debt/Total Assets (%),9.92,15.02,38.12,31.49,35.54,33.68,40.67,42.08,29.77,39.04
Total Debt/Equity (%),17.44,38.32,103.09,85.02,124.21,146.97,303.99,228.67,94.93,180.26
Total Debt/Capital (%),17.94,28.75,46.77,37.46,41.80,35.93,31.88,26.18,20.46,21.30
Total Debt/Total Assets (%),9.94,16.90,38.12,37.57,38.55,40.45,46.44,42.17,34.86,44.55
CFO/Total Liabilities,28.00,22.50,35.98,21.24,17.56,16.07,20.73,15.36,15.77,14.36
CFO/CapEx,4.00,4.47,6.04,4.51,4.72,4.08,5.64,4.90,5.98,5.02
Altman's Z-Score,3.11,2.58,4.28,3.72,3.27,3.46,4.56,5.09,4.80,5.17
