,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,29415,29477,32856,32273,38834,25840,28493,34576,39667,22352
- Cash & Cash Equivalents,4494,6328,1832,1816,2120,2202,923,1428,1379,2154
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,4123,7627,6779,8960,10015,9231,8232,8143,9282,9289
Enterprise Value,24513,27006,33504,34084,42986,30156,33952,38893,41626,24170
Total Capital,22979,26529,14494,23921,23960,25692,25823,31106,45374,43606
Total Debt/Capital (%),17.94,28.75,46.77,37.46,41.80,35.93,31.88,26.18,20.46,21.30
Total Debt / EV,0.17,0.28,0.20,0.26,0.23,0.31,0.24,0.21,0.22,0.38
EV/Sales,1.53,1.51,3.90,3.80,4.49,2.81,3.24,3.79,3.99,2.47
EV/EBITDA,5.14,5.40,11.62,11.33,14.62,10.33,11.45,11.71,12.15,8.66
EV/EBIT,7.27,7.69,15.25,14.66,18.98,13.57,14.82,14.35,14.24,10.29
EV/Cash Flow to Firm,4.83,4.76,8.07,10.41,14.25,10.18,10.09,14.57,14.72,10.13
EV/Free Cash Flow to Firm,3.87,3.89,6.95,8.74,11.67,8.35,8.67,12.29,12.72,8.53
Diluted Market Cap,29846,30127,33855,33965,40155,27986,30645,36295,44275,23140
Diluted Enterprise Value,29475,31426,38802,41109,48050,35015,37954,43010,52178,30275
EV per Share,18.94,22.06,28.30,31.36,41.77,32.96,42.66,56.86,70.08,44.84
TTM Sales,16047,17902,8592,8979,9567,10746,10479,10271,10420,9795
TTM EBITDA,4771,5004,2884,3007,2941,2918,2966,3320,3425,2792
TTM Operating Income,3371,3514,2197,2325,2265,2222,2291,2711,2923,2350
TTM Cash Flow to Firm,5077,5676,4150,3275,3016,2961,3365,2669,2827,2385
TTM Free Cash Flow to Firm,6327,6947,4818,3901,3682,3612,3917,3163,3271,2834
