,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4123,7627,6779,8960,10015,9231,8232,8143,9282,9289
ST Debt,6,850,0,1451,781,1546,1022,18,1355,1150
LT Debt,4117,6777,6779,7509,9234,7685,7210,8125,7927,8139
Total Debt/EBITDA,0.86,1.52,2.35,2.98,3.41,3.16,2.78,2.45,2.71,3.33
Net Debt/EBITDA,-0.08,0.26,1.72,2.38,2.68,2.41,2.31,1.91,2.25,2.41
Total Debt/EBIT,1.22,2.17,3.09,3.85,4.42,4.15,3.59,3.00,3.18,3.95
Net Debt/EBIT,-0.11,0.37,2.25,3.07,3.49,3.16,2.98,2.34,2.64,2.86
EBITDA to Interest Expense,47.71,40.68,20.03,13.36,10.07,8.95,9.54,9.85,12.73,16.92
EBITDA-CapEx/Interest Expense,35.21,30.35,15.39,10.58,7.79,6.95,7.76,8.39,11.08,14.20
EBIT to Interest Expense,33.71,28.57,15.26,10.33,7.76,6.82,7.37,8.04,10.87,14.24
Interest Expense,100,123,144,225,292,326,311,337,269,165
Common Equity/Total Assets,45.45,41.88,43.38,62.74,53.67,72.14,99.23,118.92,135.55,164.59
Long-Term Debt/Equity (%),17.41,34.05,103.09,71.25,114.52,122.35,266.25,228.17,81.07,157.95
Long-Term Debt/Capital (%),17.92,25.55,46.77,31.39,38.54,29.91,27.92,26.12,17.47,18.66
Long-Term Debt/Total Assets (%),9.92,15.02,38.12,31.49,35.54,33.68,40.67,42.08,29.77,39.04
Total Debt/Equity (%),17.44,38.32,103.09,85.02,124.21,146.97,303.99,228.67,94.93,180.26
Total Debt/Capital (%),17.94,28.75,46.77,37.46,41.80,35.93,31.88,26.18,20.46,21.30
Total Debt/Total Assets (%),9.94,16.90,38.12,37.57,38.55,40.45,46.44,42.17,34.86,44.55
Net Debt to Equity,-1.57,6.53,75.23,67.79,97.92,111.91,252.47,177.90,78.78,130.35
Net Debt/Capital (%),-2.01,6.43,39.07,32.32,36.15,29.92,27.46,21.35,17.51,16.20
EBITDA,4771,5004,2884,3007,2941,2918,2966,3320,3425,2792
EBITDA-CapEx,3521,3733,2216,2381,2275,2267,2414,2826,2981,2343
Operating Income (Loss),3371,3514,2197,2325,2265,2222,2291,2711,2923,2350
