,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.95,54.71,0.68,1.00,1.04,0.93,1.44,0.78,0.54,0.47
Current Ratio,2.23,120.62,0.84,1.12,1.90,1.06,1.38,1.58,1.28,1.18
Quick Ratio,2.37,127.65,0.87,1.26,1.56,1.18,1.66,1.27,0.93,0.83
CFO/Avg Current Liab,0.31,0.29,0.20,0.00,0.10,0.04,0.09,0.05,0.06,0.12
Common Equity/Total Assets,22.81,24.07,28.54,38.40,33.44,30.35,33.25,36.67,42.80,43.95
Long-Term Debt/Equity (%),278.14,266.62,147.17,135.71,134.85,188.12,10.74,189.59,74.07,64.19
Long-Term Debt/Capital (%),56.39,54.33,30.19,27.44,39.67,30.16,1.74,41.46,25.34,20.30
Long-Term Debt/Total Assets (%),58.33,56.30,29.91,28.80,29.25,31.34,1.20,27.73,15.50,11.87
Total Debt/Equity (%),380.03,370.39,345.08,311.46,164.16,401.71,315.77,202.48,84.55,74.90
Total Debt/Capital (%),77.04,75.48,70.80,62.97,48.29,64.41,51.13,44.28,28.93,23.69
Total Debt/Total Assets (%),79.70,78.22,70.12,66.09,35.61,66.93,35.38,29.62,17.69,13.85
CFO/Total Liabilities,5.51,5.42,5.06,-0.08,3.52,1.65,3.71,1.66,2.12,3.84
CFO/CapEx,2.12,2.02,2.72,-0.03,1.32,0.53,1.44,1.06,2.45,5.04
Altman's Z-Score,1.52,2.13,1.13,1.84,1.77,1.39,1.45,1.36,1.72,1.37
