,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),9.54,9.96,-4.14,5.82,-4.67,-20.71,-5.97,5.77,-7.59,0.06
Return on Assets (%),2.09,2.33,-1.07,2.06,-1.56,-6.51,-1.73,2.20,-2.88,0.17
Return on Capital (%),3.35,3.50,-0.99,0,0,0,-1.38,0,0,0
Return on Invested Capital (%),4.08,8.71,0.64,0,0,0,1.53,0,0,0
Gross Margin (%),21.50,44.99,28.19,26.91,23.69,23.80,26.45,24.11,27.36,23.80
EBITDA Margin (%),27.06,49.10,18.85,19.07,14.13,15.67,14.22,9.59,12.27,5.47
Operating Margin (%),20.24,42.81,14.64,14.90,9.86,8.91,8.34,2.03,8.22,0.48
Incremental Operating Margin (%),216.88,718.45,142.18,21.44,-763.33,-91.19,10.95,40.57,-82.63,36.16
Pretax Margin (%),11.29,11.66,7.11,7.54,-7.30,-16.56,1.21,6.53,-4.96,-1.38
Profit Margin (%),9.83,10.31,-5.32,7.38,-4.80,-18.38,-5.23,7.16,-8.79,0.58
Net Income to Common Margin (%),9.83,10.31,-5.34,6.83,-5.16,-18.75,-5.71,6.57,-9.11,0.09
Effective Tax Rate (%),4.19,10.28,79.22,0,0,0,63.19,0,0,0
Dvd Payout Ratio (%),49.58,56.85,460.63,95.36,-127.27,-18.95,651.72,3.45,-9.13,-34.41
Sustainable Growth Rate (%),4.81,4.30,14.93,0.27,-10.61,-24.63,32.93,5.57,-8.28,0.08
