,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,15.88,29.76,23.84,25.02,45.82,26.19,34.10,33.43,26.82,34.48
Price/Earnings Average,13.82,30.31,23.80,22.75,39.90,22.08,27.03,28.02,30.63,27.57
Price/Earnings High,15.90,33.57,26.82,26.63,47.72,27.06,35.05,33.46,36.04,36.17
Price/Earnings Low,11.59,26.91,18.74,18.41,31.61,18.37,22.48,24.17,24.89,21.96
Price/Book Value,4.04,4.59,5.60,7.34,8.92,9.97,13.05,14.56,11.35,11.71
Price/Book Value Average,3.52,4.68,5.59,6.67,7.76,8.41,10.34,12.20,12.96,9.37
Price/Book Value High,4.05,5.18,6.30,7.81,9.29,10.30,13.41,14.57,15.24,12.29
Price/Book Value Low,2.95,4.15,4.40,5.40,6.15,6.99,8.60,10.53,10.53,7.46
Price/Tangible Book Value,5.55,6.11,7.83,19.43,19.42,19.48,22.12,24.16,22.15,19.31
Price/Tangible Book Value Average,4.83,6.22,7.82,17.67,16.91,16.42,17.53,20.25,25.29,15.44
Price/Tangible Book Value High,5.56,6.89,8.81,20.68,20.22,20.13,22.74,24.18,29.75,20.25
Price/Tangible Book Value Low,4.05,5.52,6.15,14.30,13.40,13.66,14.58,17.47,20.55,12.30
Price/Sales,4.04,3.88,4.69,5.90,6.88,8.17,10.56,12.19,9.84,11.77
Price/Sales Average,3.51,3.95,4.69,5.36,5.99,6.89,8.37,10.21,11.24,9.42
Price/Sales High,4.04,4.37,5.28,6.28,7.16,8.44,10.85,12.20,13.22,12.35
Price/Sales Low,2.95,3.51,3.69,4.34,4.75,5.73,6.96,8.81,9.13,7.50
Price/Cash Flow,10.88,12.48,12.02,13.43,17.30,19.70,24.89,26.69,21.91,28.49
Price/Cash Flow Average,9.47,12.71,12.00,12.21,15.07,16.60,19.72,22.37,25.02,22.78
Price/Cash Flow High,10.89,14.07,13.52,14.29,18.02,20.35,25.58,26.72,29.44,29.88
Price/Cash Flow Low,7.94,11.28,9.45,9.88,11.93,13.82,16.40,19.30,20.33,18.15
Price/Free Cash Flow,9.41,10.46,9.72,11.26,13.84,15.71,20.03,21.21,17.38,21.64
Price/Free Cash Flow Average,8.19,10.65,9.70,10.24,12.05,13.24,15.87,17.78,19.84,17.31
Price/Free Cash Flow High,9.42,11.80,10.93,11.98,14.42,16.23,20.59,21.23,23.35,22.70
Price/Free Cash Flow Low,6.87,9.45,7.64,8.28,9.55,11.02,13.20,15.34,16.13,13.78
EV/Sales,3.28,3.15,3.93,5.35,6.39,7.70,10.05,11.77,9.58,11.51
EV/Sales Average,3.65,4.19,5.17,6.21,6.61,7.39,8.73,10.49,11.43,9.52
EV/Sales High,4.17,4.61,5.76,7.12,7.78,8.94,11.20,12.47,13.40,12.45
EV/Sales Low,3.09,3.76,4.19,5.19,5.36,6.24,7.32,9.10,9.33,7.60
EV/EBITDA,8.61,8.64,12.00,15.32,15.56,17.72,21.85,24.24,19.41,23.82
EV/EBITDA Average,9.57,11.50,15.80,17.78,16.09,17.02,18.98,21.62,23.15,19.70
EV/EBITDA High,10.95,12.64,17.59,20.39,18.94,20.59,24.36,25.69,27.16,25.76
EV/EBITDA Low,8.10,10.31,12.80,14.87,13.06,14.37,15.93,18.74,18.91,15.74
EV/EBIT,10.22,10.47,15.74,21.26,20.11,22.54,27.13,28.29,22.78,27.55
EV/EBIT Average,11.36,13.93,20.72,24.68,20.79,21.65,23.57,25.23,27.17,22.78
EV/EBIT High,13.00,15.31,23.06,28.29,24.48,26.18,30.24,29.98,31.87,29.79
EV/EBIT Low,9.61,12.49,16.78,20.63,16.89,18.28,19.78,21.87,22.19,18.20
Last Price,42.25,44.37,50.54,68.49,98.61,133.96,198.44,271.40,260.26,335.05
High Price,42.29,50.05,56.85,72.89,102.69,138.40,203.95,271.65,349.67,351.47
Low Price,30.84,40.12,39.72,50.39,68.02,93.96,130.78,196.25,241.51,213.43
Enterprise Value,285034,294924,335063,481134,705069,968403,1436860,1978098,1899094,2438795
Enterprise Value Average,316874,392512,441110,558550,729018,930108,1248088,1764037,2265526,2016834
Enterprise Value High,362403,431448,491062,640367,858213,1124801,1601527,2096087,2657276,2637386
Enterprise Value Low,268067,351740,357311,466937,592052,785146,1047557,1529155,1849970,1611473
