,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,8239,8027,7808,7708,7677,7643,7571,7519,7464,7432
Diluted Weighted Avg Shares,8399,8254,8013,7832,7794,7753,7683,7608,7540,7472
Basic Weighted Avg Shares,8299,8177,7925,7746,7700,7673,7610,7547,7496,7446
Revenue per Share,10.46,11.44,10.77,11.61,14.33,16.40,18.79,22.27,26.45,28.46
EBITDA per Share,3.99,4.17,3.52,4.05,5.89,7.12,8.64,10.81,13.05,13.75
Operating Income per Share,3.36,3.45,2.69,2.92,4.55,5.60,6.96,9.26,11.12,11.89
"Basic EPS, GAAP",2.66,1.49,2.12,2.74,2.15,5.11,5.82,8.12,9.70,9.72
Basic EPS from Cont Ops,2.66,1.49,2.12,2.74,2.15,5.11,5.82,8.12,9.70,9.72
"Diluted EPS, GAAP",2.63,1.48,2.10,2.71,2.13,5.06,5.76,8.05,9.65,9.68
Diluted EPS from Cont Ops,2.63,1.48,2.10,2.71,2.13,5.06,5.76,8.05,9.65,9.68
Dividend per Share,1.07,1.21,1.39,1.53,1.65,1.80,1.99,2.19,2.42,2.66
Cash Flow per Share,3.88,3.56,4.21,5.10,5.70,6.80,7.97,10.17,11.88,11.76
Free Cash Flow per Basic Share,3.22,2.83,3.15,4.05,4.19,4.99,5.94,7.44,8.69,7.99
Cash & Equivalents per Share,10.40,12.03,14.50,17.25,17.42,17.51,18.03,17.33,14.03,14.97
Book Value per Share,10.45,9.66,9.02,9.34,11.06,13.43,15.21,18.64,22.94,28.60
Tangible Book Value per Share,7.61,7.26,6.45,3.52,5.08,6.88,8.97,11.24,11.75,17.35
